"","study","germplasm","grain_yield_bu_ac","test_weight_lb_bu","heading_time_jd","plant_height_in"
"3841","Big6_Urb_24","2205",1.73936922191898,-2.233841229541,0.727009731573974,-2.52532151143477
"3842","Big6_Neo_24","22PU-1075",1.73842522434587,0.28906063309565,4.54834634413235,3.68941420530082
"3843","Big6_Prn_23","IL16LCSDH-09-T-2664-24",1.73755676932616,1.701280629718,1.28824135280367,-0.939925667051535
"3844","Big6_Fra_24","X14-1008-92-13-3",1.7372848857857,0.457817872786651,NA,NA
"3845","Big6_Woo_24","OH19-145-14",1.73692388870527,-0.192257114792935,NA,NA
"3846","Big6_Laf_24","21PU-0561",1.73656032916001,2.11706728944702,1.98752665640482,1.93641555189848
"3847","Big6_Laf_23","X17-1078-4-20-1-4",1.73310849025733,0.0577975329733866,0.922860564546799,NA
"3848","Big6_Laf_23","2020-16102",1.73243604171332,0.610173823431156,-5.36534706971505,NA
"3849","Big6_Mas_23","2247",1.73220225407158,0.788739326004146,0.852143591688794,3.71243732026111
"3850","Big6_Prn_24","MI22W213",1.73200410398745,-3.64205974001577,-0.591789667640252,NA
"3851","Big6_Prn_23","X16-1047-72-18-5-1",1.73112774166194,1.90825754957104,0.822475447707219,0.715704405397352
"3852","Big6_Fre_24","IL2021-32902",1.73089507648722,1.57394582611514,NA,NA
"3853","Big6_Ith_23","21PU-0467",1.73059094625887,-0.499895175616191,NA,NA
"3854","Big6_Ith_23","19-20348",1.72961361275686,0.630300073226129,NA,NA
"3855","Big6_Woo_24","21PU-0051",1.72839222845065,-1.0434934678675,NA,NA
"3856","Big6_Mas_23","X14-1206-52-2-1",1.72397326687047,-0.602855169290893,0.917430910763429,2.1118102462625
"3857","Big6_Fra_23","19-14845",1.72334969735341,0.328048070833485,NA,NA
"3858","Big6_Prn_23","2204",1.72130165611206,0.232837916120491,-1.62103444796719,-1.88048627231291
"3859","Big6_Woo_23","B722",1.72098642008206,-0.113763923632844,0.996863851842934,-0.790199780769694
"3860","Big6_Fre_23","OH20-21-15",1.71849635008412,-1.28738663909935,NA,NA
"3861","Big6_Neo_24","19-20348",1.71503333981499,0.283227004048094,-1.87828669075649,0.226472797587044
"3862","Big6_Laf_24","IL2021-24143",1.7116716859388,-1.90118144377359,-1.94017572372161,-0.537528701990273
"3863","Big6_Fra_23","MI22R033",1.71033296838333,0.139939553066743,NA,NA
"3864","Big6_Msn_24","MI20R0096",1.70961650633645,-1.23376654656522,NA,NA
"3865","Big6_Mas_23","2442",1.70846356062495,-0.341030772746808,0.21234881420114,-3.25564015675352
"3866","Big6_Laf_24","IL2021-16612",1.70509548264913,1.23828921772444,-1.46838888030333,-1.19798668580586
"3867","Big6_Laf_24","2447",1.70404750380089,-2.69410022755073,0.67339195559321,0.0248917250733541
"3868","Big6_Woo_24","X16-1016-35-3-1-1",1.70324444217219,2.31453648836579,NA,NA
"3869","Big6_Woo_24","22PU-3248",1.7013935409304,1.50118023379264,NA,NA
"3870","Big6_Ith_23","X16-1021-13-13-3-5",1.70093811686401,0.0100764565248507,NA,NA
"3871","Big6_Laf_23","X14-1006-98-19-1",1.70032768459533,0.730822956293007,1.77746435166426,NA
"3872","Big6_Urb_24","2020-16035",1.69955090112885,1.14497909129503,-4.0626820476296,0.427323953596011
"3873","Big6_Mas_23","22PU-0104",1.69605737773355,-1.37769868524195,-0.128293374713995,-2.09475970021583
"3874","Big6_Fra_23","IL16LCSDH-09-T-2664-28",1.69579165012489,3.06665714914154,NA,NA
"3875","Big6_Vin_23","X15-1085-56-15-3-2",1.69524146993347,0.977701798129457,0.184337785996077,NA
"3876","Big6_Vin_23","2418",1.6948068961467,-1.024735177036,-0.717662756399014,NA
"3877","Big6_Laf_24","MI22R057",1.69375109092621,1.51133704867834,-0.716269320646686,-0.773866695422671
"3878","Big6_Laf_23","19-18725",1.69373009484693,0.638668517550176,-2.75511207519598,NA
"3879","Big6_Fra_23","OH20-8-108",1.69086939364181,-1.8087418081818,NA,NA
"3880","Big6_Woo_24","X14-1206-52-2-1",1.68743680992869,1.09444184163278,NA,NA
"3881","Big6_Laf_23","IL2021-15254",1.68707791706005,1.27928060589181,-3.39995525729538,NA
"3882","Big6_Mas_23","2403",1.68656308355043,0.812685235062833,-0.820236928553171,-0.771870970082482
"3883","Big6_Laf_24","2450",1.68481247967572,-0.88149517870097,0.150703334751692,-3.5549351581633
"3884","Big6_Ith_23","IL2021-32902",1.68128024320318,1.08524418253307,NA,NA
"3885","Big6_Prn_23","OH21-1-20",1.67845677115519,-1.36842667742929,-1.37329099805783,-2.09723922709345
"3886","Big6_Neo_24","22PU-3112",1.67807607913868,0.989275243994294,2.19581255886709,2.29195184141457
"3887","Big6_Prn_23","IL16LCSDH-04-T-2659-232",1.67757809927359,1.57293213951553,-1.21424390259164,0.792222815728204
"3888","Big6_Neo_24","X16-1023-26-19-1-8",1.6766891479922,2.25857968911771,1.31113942973908,5.01392649421988
"3889","Big6_Vin_23","21PU-0645",1.67473285925266,0.0897214900165305,-0.520746999643387,NA
"3890","Big6_Woo_24","OH20*4-84",1.67463936475818,1.83190487275818,NA,NA
"3891","Big6_Neo_24","21PU-0073",1.6702722322374,0.566234190024225,0.865849408613412,-1.87096408293222
"3892","Big6_Urb_23","OH19-71-5",1.66803783697085,1.17984320414017,-0.319082617480334,1.60236182417795
"3893","Big6_Woo_23","2242",1.66710721228751,1.60152291319744,0.273398593997557,-3.23866361205955
"3894","Big6_Fra_24","OH13-88-61",1.66326608513629,-0.405417068225999,NA,NA
"3895","Big6_Fra_23","OH19-46-83",1.66021040238165,-1.65676354074541,NA,NA
"3896","Big6_Prn_24","19-18156",1.66003065420026,3.33874676571294,0.913679787197151,NA
"3897","Big6_Urb_24","OH19-145-14",1.65840096264275,-1.13214256661266,2.03090310940577,2.17420405039968
"3898","Big6_Woo_23","OH21*4-97",1.65673431371709,1.179225215048,-0.0832942527938801,1.34366672540955
"3899","Big6_Fra_23","2251",1.65663112235403,-1.97050150935975,NA,NA
"3900","Big6_Urb_24","21PU-0072",1.65608538183219,3.81537694100136,0.118360216957224,1.80174056407719
"3901","Big6_Woo_24","IL16LCSDH-04-T-2659-232",1.65557959260612,1.21186017363195,NA,NA
"3902","Big6_Ith_23","IL2021-28712",1.65376783969428,1.01159412639845,NA,NA
"3903","Big6_Ith_23","22PU-3071",1.65350370972629,-1.48438082093639,NA,NA
"3904","Big6_Prn_23","X17-1096-113-1-1-11",1.65266237666151,-1.01221657349653,2.92730538272939,-0.770567888990497
"3905","Big6_Prn_24","OH21-116-41",1.64941369657054,1.0574749329217,-0.943958766762442,NA
"3906","Big6_Ith_23","OH21-2-74",1.6487891654975,-0.954705311960463,NA,NA
"3907","Big6_Prn_24","IL2021-18457",1.64600201826397,0.286801851745473,-0.61251713222455,NA
"3908","Big6_Vin_23","2226",1.64497759927221,-4.05194236397606,1.0120107500354,NA
"3909","Big6_Woo_23","OH20-22-43",1.6443916477504,0.390294773331075,-1.10746308889542,0.904045799990321
"3910","Big6_Woo_23","X16-1021-131-2-5-8",1.644253723687,0.480417554838118,1.14258530774362,2.94053069618074
"3911","Big6_Woo_23","OH21-91-64",1.64406050441873,-1.56075306389894,0.335153406552137,-5.0013263955678
"3912","Big6_Laf_24","19-21760",1.6436628408095,0.585594989901697,-2.05658203655533,-1.6881806911492
"3913","Big6_Fra_24","2443",1.64304626204484,0.17005805867431,NA,NA
"3914","Big6_Vin_23","IL2021-18124",1.64109742921888,1.59842207058376,-1.60778262223811,NA
"3915","Big6_Laf_23","19-17546",1.64088489033357,-0.103288443107539,-5.59322325495104,NA
"3916","Big6_Prn_24","MI20R0096",1.6408455333762,-2.26577504401015,0.194473584998135,NA
"3917","Big6_Vin_23","2231",1.6408341570995,-0.362294200987008,-1.620396094241,NA
"3918","Big6_Fre_24","22PU-3123",1.64003698918039,2.11276664419544,NA,NA
"3919","Big6_Fre_24","22PU-1227",1.63943143696719,0.514357238111809,NA,NA
"3920","Big6_Fre_23","2256",1.63732266687506,0.314205974762381,NA,NA
"3921","Big6_Fra_23","2201",1.63294360374294,-2.18235261033816,NA,NA
"3922","Big6_Mas_23","X17-1078-4-20-1-1",1.63213774448306,0.450831330714503,0.549872327921813,-0.19276259422487
"3923","Big6_Laf_24","IL2021-28712",1.63207433125572,-2.07608252556289,-1.05989273182244,-2.27905007846331
"3924","Big6_Woo_23","22PU-0104",1.62965435468949,-0.760653690105111,-0.076389029813043,-2.00725114549355
"3925","Big6_Msn_24","X15-1004-24-1-1-7",1.62900208950448,0.0430697984694293,NA,NA
"3926","Big6_Woo_23","NY16068-01-11-1909",1.62551269126152,0.0688405350537269,0.642001348278539,-3.12831587464319
"3927","Big6_Fre_23","X17-1413-42-2-5-1",1.62402790024878,0.794071054405589,NA,NA
"3928","Big6_Prn_23","X15-1073-36-20-3-4",1.62338219030346,1.36693662598645,-1.13522614714731,0.399631764790208
"3929","Big6_Fre_24","2413",1.6213440463933,0.442304843470817,NA,NA
"3930","Big6_Laf_24","OH20-36-80",1.61846078656956,0.80400193356621,-0.885723012107611,0.685297852038924
"3931","Big6_Fre_24","2436",1.61784390652075,-1.11370275284907,NA,NA
"3932","Big6_Msn_24","X16-1023-25-11-1-1",1.61691777569247,0.827075690778941,NA,NA
"3933","Big6_Ith_23","OH20*44-72",1.615008080784,1.375944079116,NA,NA
"3934","Big6_Prn_23","2252",1.61394620101949,0.507574522794806,-1.96132656547416,-1.14591283938447
"3935","Big6_Laf_24","22PU-1020",1.61194833192975,2.11358317146996,2.09323415554015,1.47439926809256
"3936","Big6_Vin_23","X14-1206-52-2-1",1.61137981393203,1.36825689261414,0.326097766981742,NA
"3937","Big6_Prn_23","X17-1601-103-6-3-4",1.61067463678722,-0.958778150932433,2.71652697583257,-0.675546501999042
"3938","Big6_Neo_24","2417",1.61039200572527,-0.0783651090209777,-2.90439269357325,-3.93377267589052
"3939","Big6_Urb_24","22PU-1047",1.60796401588898,0.772897789590708,0.602780035244439,2.21957650597447
"3940","Big6_Fra_23","IL16LCSDH-09-T-2664-23",1.60769757105967,1.60002317941812,NA,NA
"3941","Big6_Laf_24","2249",1.60415185478004,-0.75044505934241,0.56024832181653,2.44725912178313
"3942","Big6_Fra_24","IL2021-28712",1.60158665859816,0.490638780941808,NA,NA
"3943","Big6_Urb_24","X15-1085-56-15-3-10",1.60154827787041,1.29616861264597,0.0763850176736889,-1.05017097976279
"3944","Big6_Ith_23","2418",1.60056633285304,0.064116694546209,NA,NA
"3945","Big6_Laf_23","X17-1584-7-6-1-4",1.59724602486229,0.628360748824914,2.47505376393952,NA
"3946","Big6_Neo_24","2428",1.59451825366494,1.32213492581224,-2.03417637207668,-1.34070420869097
"3947","Big6_Vin_23","X15-1085-56-15-3-8",1.59269921549612,2.61469809305231,-0.192509834762102,NA
"3948","Big6_Woo_24","22PU-3086",1.59215734807515,-0.086057645976691,NA,NA
"3949","Big6_Fra_24","22PU-0104",1.59173914611279,-0.394378523535497,NA,NA
"3950","Big6_Mas_23","X16-1021-131-19-1-1",1.59042075212399,1.08820307362657,0.795673504660867,-1.29850806180583
"3951","Big6_Urb_23","OH19-145-14",1.58976662570885,-1.22949615785919,2.11950006098622,-0.0038010723737304
"3952","Big6_Laf_24","IL2021-17859",1.58813136454096,2.49681320764562,-2.81552564967604,-0.716943151461137
"3953","Big6_Fra_24","2240",1.58729804352348,-0.381424999602973,NA,NA
"3954","Big6_Msn_24","X17-1006-62-14-5-5",1.58579293656755,-1.60364193840508,NA,NA
"3955","Big6_Laf_24","OH19-135-38",1.58503036803965,0.291634918422157,1.08258863401269,-1.74137257237331
"3956","Big6_Urb_23","OH21*111-93",1.58438570114885,0.92051357169961,-1.33839782184962,1.97553818922369
"3957","Big6_Fra_23","IL2021-15134",1.58184797072355,2.03327969785295,NA,NA
"3958","Big6_Mas_23","OH20-22-66",1.58014841564294,-0.628435366764635,0.566246590705357,0.92887594917884
"3959","Big6_Laf_24","19-6946",1.57886151163087,1.1235576742534,-2.08964826840214,0.868410285047512
"3960","Big6_Laf_24","IL2021-17475",1.57883665665548,-0.0568294142123277,-2.54713674371037,-0.152776491641238
"3961","Big6_Fra_24","B726",1.57508104258233,-0.804176277859772,NA,NA
"3962","Big6_Laf_24","OH20-18-51",1.57400812938804,-0.446877569160133,1.38909504451677,-0.705745544241138
"3963","Big6_Fra_23","X14-1205-147-13-5",1.57363454385887,1.40734510350155,NA,NA
"3964","Big6_Mas_23","X16-1068-33-3-5-4",1.57159700262195,-1.0812307991928,0.751993247628909,-0.137571942196547
"3965","Big6_Ith_23","OH19-135-38",1.57103608493289,-1.34299431562649,NA,NA
"3966","Big6_Fra_23","OH20-1-110",1.57084874435399,-0.30699528977061,NA,NA
"3967","Big6_Laf_24","NY15158-01-01-10-1873",1.57060216085937,1.40743866332736,-0.688352203664967,-0.00488968864005879
"3968","Big6_Woo_24","2407",1.5684209986102,-2.70966344427098,NA,NA
"3969","Big6_Ith_23","OH20-17-66",1.56777177775253,-2.11748678839709,NA,NA
"3970","Big6_Urb_23","OH13-88-61",1.56533706452297,0.719654045627526,-0.142219092581871,1.0479183840438
"3971","Big6_Laf_24","X17-1096-113-1-1-11",1.56508847356772,0.983429040555463,2.76545922566036,-0.104699298386763
"3972","Big6_Woo_24","MI20R0096",1.56423392928637,-2.0731026655128,NA,NA
"3973","Big6_Fre_24","21PU-0163",1.56233837025258,-2.24752580493643,NA,NA
"3974","Big6_Woo_23","IL16LCSDH-07-T-2662-202",1.56064999430132,0.063566615295197,0.613121757181509,-0.0683744986974119
"3975","Big6_Fra_23","2250",1.56040942813045,1.91840832208376,NA,NA
"3976","Big6_Laf_24","18-23760",1.56033996309503,4.19239315191205,0.0264809626664599,1.74481125036678
"3977","Big6_Laf_23","X17-1078-4-20-1-11",1.55983366254468,0.25541598372681,2.76706292025584,NA
"3978","Big6_Fra_24","2421",1.55921023577506,-0.441698218186133,NA,NA
"3979","Big6_Msn_24","22PU-1020",1.55917459473987,0.565183348821015,NA,NA
"3980","Big6_Vin_23","OH18*104-99",1.55842391189722,0.494339878916847,-3.28152185278085,NA
"3981","Big6_Vin_23","MI22R033",1.5559860688004,0.1298058980772,-1.41822236441559,NA
"3982","Big6_Laf_24","2429",1.55435228255307,0.68330160286796,1.98964757634774,-0.451576005791007
"3983","Big6_Prn_23","X15-1085-56-15-3-8",1.55256856393145,0.850783283431717,-1.29824766946934,0.733643647593429
"3984","Big6_Prn_24","X16-1082-62-2-5-11",1.55215017677321,-1.20492819962178,1.38767527006435,NA
"3985","Big6_Msn_24","21PU-0674",1.54778228286023,0.521699452727525,NA,NA
"3986","Big6_Urb_23","2242",1.54634817223217,2.55703863030921,-0.443949899184164,-0.87491181747829
"3987","Big6_Msn_24","IL2021-32902",1.54573771432448,0.841871722851964,NA,NA
"3988","Big6_Laf_24","2255",1.54548051547763,-2.72818455382797,2.22759231102899,0.431973382961398
"3989","Big6_Laf_24","OH21-91-33",1.5442940836146,-2.50841288996186,-0.19224544438795,-2.81295939573063
"3990","Big6_Fra_24","OH21-116-41",1.54379134992802,0.0580277939216728,NA,NA
"3991","Big6_Fra_24","IL2021-15254",1.54293208073564,1.85278724066359,NA,NA
"3992","Big6_Laf_24","X17-1096-113-1-1-6",1.53725081856406,-1.1140276488442,1.79521010901495,-0.19622959792917
"3993","Big6_Ith_23","X17-1078-4-20-1-11",1.53625588251394,0.519414721682946,NA,NA
"3994","Big6_Woo_23","OH21-112-104",1.53597837210245,-0.459847276450064,-1.6590860959129,-1.20544771465168
"3995","Big6_Vin_23","19-5632",1.53428236240926,0.43110200454449,-2.05679298410365,NA
"3996","Big6_Mas_23","X17-1584-7-17-5-8",1.53376893640985,1.62396641202631,0.375901589638021,-1.75235369500798
"3997","Big6_Fra_24","X17-1039-68-7-1-1",1.53290261416737,-0.0391078355005012,NA,NA
"3998","Big6_Ith_23","IL2021-18457",1.5309347545224,0.789537587821381,NA,NA
"3999","Big6_Ith_23","X17-1601-103-6-3-4",1.52839993956812,-2.29913154641675,NA,NA
"4000","Big6_Urb_24","X14-1217-49-11-1",1.52752210440578,3.16817576884974,-0.0973742690954097,1.95641310184875
"4001","Big6_Fra_23","X16-1021-13-13-3-5",1.52510320419214,0.696059984565674,NA,NA
"4002","Big6_Urb_23","X17-1601-103-6-3-4",1.52289803217423,-2.21062998597621,1.61833241527515,-0.973779010315997
"4003","Big6_Ith_23","IL2021-17749",1.52138515785307,0.717885599532083,NA,NA
"4004","Big6_Vin_23","OH21-15-73",1.51959373260701,0.245869784267258,0.670814096281555,NA
"4005","Big6_Woo_23","X15-1085-57-3-5-13",1.51934358419663,-0.470247933337703,0.606261240526813,1.68823283775217
"4006","Big6_Woo_23","2230",1.51875908023273,-0.439607226961511,3.67328280832003,-0.574643553599015
"4007","Big6_Msn_24","X15-1071-40-17-5-8",1.51619928089753,-0.320881176250491,NA,NA
"4008","Big6_Fra_23","OH20-17-3",1.51611486513587,-1.52231211917055,NA,NA
"4009","Big6_Urb_23","X16-1068-33-3-5-4",1.51552422235965,-0.721862144669295,-0.211469261238962,0.297878041088266
"4010","Big6_Fra_24","2226",1.5154409551812,-1.17837824153305,NA,NA
"4011","Big6_Fre_23","22PU-3086",1.51297394192272,-0.144419375663576,NA,NA
"4012","Big6_Vin_23","21PU-0467",1.51166489504104,1.62650394788261,-0.14329348636388,NA
"4013","Big6_Vin_23","2403",1.51061529173295,1.09647529944688,-2.2957145198613,NA
"4014","Big6_Laf_24","2401",1.50929786407122,-1.74119328780474,1.45404488346977,-0.225750671790789
"4015","Big6_Fre_23","IL16LCSDH-09-T-2664-40",1.50865135526713,2.3132617836183,NA,NA
"4016","Big6_Ith_23","X15-1141-53-1-5-10",1.50560047991957,0.35183971226826,NA,NA
"4017","Big6_Neo_24","OH15-191-52",1.50539184635697,0.585162061022475,1.96271469559395,-0.652991539097491
"4018","Big6_Laf_24","IL2021-36639",1.50519690047609,0.209366631732259,-1.25339469045087,-1.04834629557882
"4019","Big6_Msn_24","2224",1.50454716538115,-1.23659464062716,NA,NA
"4020","Big6_Vin_23","OH21-1-20",1.50386793508139,-1.47449207544827,-0.751949822606687,NA
"4021","Big6_Fra_23","22PU-3157",1.50141237594065,-4.35953828395344,NA,NA
"4022","Big6_Vin_23","21PU-0344",1.49948922210317,0.287520670074466,0.456761782782093,NA
"4023","Big6_Urb_23","21PU-0033",1.49830945850162,-0.0853904236502447,2.08894444808868,-0.705017530118907
"4024","Big6_Fra_23","2443",1.4971437219759,0.813372390528188,NA,NA
"4025","Big6_Fre_24","X16-1023-25-11-1-1",1.4965270520261,1.28391019115513,NA,NA
"4026","Big6_Ith_23","2020-11426",1.49447785606502,0.296389537185479,NA,NA
"4027","Big6_Fre_23","21PU-0033",1.49423764899232,-0.076116622870614,NA,NA
"4028","Big6_Neo_24","21PU-0287",1.49344195442502,-2.7859825811097,-0.962196289944525,-1.82420936060552
"4029","Big6_Ith_23","X16-1082-62-2-5-11",1.49299434826302,-1.16829594870343,NA,NA
"4030","Big6_Vin_23","IL2021-28712",1.4922652494634,0.71562564521384,-1.53476872709061,NA
"4031","Big6_Woo_24","IL2021-24143",1.49224307092408,0.0800676713144285,NA,NA
"4032","Big6_Woo_24","NY15148-01-01-10-1860",1.49209866832864,-2.72230815456733,NA,NA
"4033","Big6_Prn_24","OH19-46-83",1.4920537455039,-0.834967487983251,-0.135261304464463,NA
"4034","Big6_Mas_23","X17-1096-113-1-1-2",1.4879505931843,-0.305596857766669,0.906315850764692,-0.222614219413417
"4035","Big6_Neo_24","X16-1079-73-15-3-2",1.48758559335836,0.264400915017584,1.04444269717249,-1.46368010080667
"4036","Big6_Msn_24","X16-1026-46-9-3-1",1.48524288017212,0.0556223739979497,NA,NA
"4037","Big6_Fra_24","22PU-1002",1.48493256042926,-0.0218661771138617,NA,NA
"4038","Big6_Fra_24","X17-1403-20-1-3-3",1.48440491600892,0.0983066746315958,NA,NA
"4039","Big6_Ith_23","21PU-0298",1.48407579123298,-1.61802715648435,NA,NA
"4040","Big6_Laf_24","MI20R0210",1.48242044028469,1.07309285219535,1.77937189872037,-2.78770876068241
"4041","Big6_Prn_24","X15-1085-56-15-3-2",1.48102846349811,-2.25278874978707,-0.00102003731370535,NA
"4042","Big6_Vin_23","19-20348",1.47930871427778,0.18083748390432,-2.17202283034594,NA
"4043","Big6_Fre_24","2238",1.47927310310251,-1.96844148127931,NA,NA
"4044","Big6_Prn_24","21PU-0292",1.47826971014855,-3.47626244464579,-0.374678421328642,NA
"4045","Big6_Ith_23","X14-1217-49-11-1",1.47643429370554,1.97387754694142,NA,NA
"4046","Big6_Mas_23","NY12308-1-18-09-1449",1.47454876689407,-1.70663734618063,1.64243729516403,0.00556994440103303
"4047","Big6_Fra_23","X15-1071-40-17-5-8",1.47411867279083,-0.74733817662795,NA,NA
"4048","Big6_Neo_24","X14-1209-141-18-3",1.47318836958031,1.95695750137802,0.233967763988799,3.15149078977297
"4049","Big6_Woo_24","22PU-1227",1.47169154268623,-0.338360406151884,NA,NA
"4050","Big6_Laf_24","22PU-3086",1.47162364095973,1.80066747752726,1.46814381676987,-1.23859278753674
"4051","Big6_Fra_23","2446",1.47010453333874,-0.717195087569515,NA,NA
"4052","Big6_Laf_23","IL2021-24143",1.46975542741142,-0.000292029649961797,-2.85626433947805,NA
"4053","Big6_Msn_24","2409",1.46801275955428,-0.697991765978325,NA,NA
"4054","Big6_Prn_24","22PU-3389",1.46754001952483,2.27671313070118,-0.580717777966836,NA
"4055","Big6_Fre_24","19-21848",1.46683078991363,2.36349489845203,NA,NA
"4056","Big6_Mas_23","X15-1085-56-15-3-8",1.46666831086363,1.27854755337279,0.392778643188158,0.359714786950016
"4057","Big6_Urb_24","22PU-1062",1.46657748247928,2.46074762272479,0.304565492311479,3.55577493813131
"4058","Big6_Woo_23","X15-1085-56-15-3-11",1.46646284103083,0.759748340069133,-1.58200575672557,-0.485298140218752
"4059","Big6_Fre_23","X15-1004-24-4-5-1",1.46632583121315,0.144737802600278,NA,NA
"4060","Big6_Laf_24","OH21-115-96",1.46577557387012,2.91656605418861,0.756055184568609,0.550010681571859
"4061","Big6_Neo_24","2403",1.46459586614008,1.011650510179,-2.1762613446342,-0.713099641905041
"4062","Big6_Fra_24","21PU-0163",1.46106638104331,-0.522011552292561,NA,NA
"4063","Big6_Urb_24","19-17662",1.46053933410443,0.513413609054974,-1.10438930816098,0.28585624346111
"4064","Big6_Woo_24","2239",1.45870437413279,-1.65590655371837,NA,NA
"4065","Big6_Laf_24","2230",1.45817280561326,-2.88435666850017,1.67709903621351,0.290617118872026
"4066","Big6_Mas_23","19-5122",1.45790302364065,1.28245709795647,-0.968069284493388,1.30987943115131
"4067","Big6_Ith_23","B732",1.456555554417,-0.574353845213547,NA,NA
"4068","Big6_Ith_23","X14-1107-95-18-5",1.45647911085761,-0.157314519862895,NA,NA
"4069","Big6_Fra_23","IL2021-18451",1.45587531215185,-0.109551549545047,NA,NA
"4070","Big6_Laf_24","X17-1673-29-3-5-6",1.45568681618333,3.25723717170954,0.067076117945252,-1.21646108970587
"4071","Big6_Woo_24","19-18837",1.45276164650504,1.30645445284852,NA,NA
"4072","Big6_Prn_24","IL2021-16415",1.45214331746281,3.27960974580182,-0.562294106088797,NA
"4073","Big6_Laf_24","2201",1.44931031044806,-3.79394583124664,-2.11751586192509,-0.383146973208728
"4074","Big6_Fra_24","2239",1.44602387705864,0.105651604688689,NA,NA
"4075","Big6_Vin_23","2020-6205",1.44577853397233,2.24039726317377,-1.96147925499117,NA
"4076","Big6_Urb_24","22PU-3248",1.44517195133808,1.31042214854804,0.357635379367968,1.91106134144266
"4077","Big6_Urb_24","2413",1.44199230485039,0.391786041182943,-1.42249829722831,0.108313360954653
"4078","Big6_Woo_23","OH20-1-12",1.44163541512357,-0.932426538957905,-1.79232884351907,-1.85447234076027
"4079","Big6_Fra_23","X15-1004-24-4-5-1",1.43929406782835,-0.48412316473574,NA,NA
"4080","Big6_Fra_24","X14-1107-95-19-5",1.438614936943,0.526247348378365,NA,NA
"4081","Big6_Woo_23","IL16LCSDH-08-T-2663-55",1.43753728402039,1.01226121478329,-1.93414730076589,0.825849092128779
"4082","Big6_Woo_24","21PU-0290",1.43662522171799,-2.28544438933,NA,NA
"4083","Big6_Fre_24","X16-1023-26-19-1-8",1.43426671085318,0.560065938904406,NA,NA
"4084","Big6_Ith_23","X16-1079-65-13-5-1",1.43369566006672,0.83680341797931,NA,NA
"4085","Big6_Mas_23","X14-1027-131-19-5",1.43171289019962,-0.249564924976459,0.669137659123413,-0.0320525373374033
"4086","Big6_Woo_23","X17-1078-4-20-1-4",1.43166388278735,0.143221832189667,1.01752562831551,0.231895701038429
"4087","Big6_Fre_23","21PU-0154",1.42962888874427,0.465648462359786,NA,NA
"4088","Big6_Urb_23","2020-15256",1.42809214369925,0.550278824890679,-1.71572744842961,1.11789146788043
"4089","Big6_Fra_24","X17-1078-4-20-1-4",1.42591038470329,-0.478361669566714,NA,NA
"4090","Big6_Msn_24","NY12351-1-14-20-1484",1.425480683403,-0.709193058101451,NA,NA
"4091","Big6_Fra_24","21PU-0648",1.42449283505001,-0.765879905721675,NA,NA
"4092","Big6_Fra_24","21PU-0298",1.42384664491801,-1.92667699094944,NA,NA
"4093","Big6_Prn_24","2203",1.42272906022217,-2.35414116576656,0.736288320555902,NA
"4094","Big6_Laf_24","B722",1.42267468286351,3.61408010654481,0.278574940091919,-0.450264876330943
"4095","Big6_Neo_24","X16-1067-132-1-1-1",1.42046857310409,0.908062826861333,-0.376767541220663,-1.39676791872013
"4096","Big6_Msn_24","OH20-17-66",1.41920155744192,-0.736076523661653,NA,NA
"4097","Big6_Woo_24","2252",1.41909050921598,-0.871192332123999,NA,NA
"4098","Big6_Laf_23","2020-10322",1.41905681296538,0.115959232537225,-2.39781301052952,NA
"4099","Big6_Ith_23","OH20-23-86",1.41680318860011,-0.616500737421985,NA,NA
"4100","Big6_Fre_23","2446",1.41619174555732,-2.01031210449579,NA,NA
"4101","Big6_Prn_24","OH21-15-27",1.41240046940933,1.27577874070681,-1.21498609468157,NA
"4102","Big6_Fre_23","2206",1.41236696014791,-0.0487479283487213,NA,NA
"4103","Big6_Fra_23","19-13414",1.41200558731375,2.66702172509006,NA,NA
"4104","Big6_Fre_23","2428",1.41009346080167,1.41964471111768,NA,NA
"4105","Big6_Laf_23","2020-2010",1.40827725494726,-0.0111714812822336,-5.58691829467971,NA
"4106","Big6_Ith_23","IL2021-22316",1.40589803749541,0.0579372778236756,NA,NA
"4107","Big6_Vin_23","X15-1004-24-6-3-7",1.4056264958885,-1.69950196242307,4.35905938608883,NA
"4108","Big6_Msn_24","X17-1096-113-1-1-6",1.40525567790589,-0.188543255832652,NA,NA
"4109","Big6_Urb_24","2020-2749",1.40524485512171,1.04452061530161,-3.06438149868904,-0.882503296088381
"4110","Big6_Msn_24","2205",1.40474038380763,-0.707104683291874,NA,NA
"4111","Big6_Mas_23","X16-1021-13-17-5-10",1.40465937550139,1.32225859650232,-0.129661857999595,1.50107359884198
"4112","Big6_Mas_23","X17-1413-42-2-5-6",1.40438876572585,-1.34211664534364,0.313297959798667,0.807937777143223
"4113","Big6_Laf_24","2438",1.40251813569347,-1.28454975408402,0.501059697689661,1.79903418441135
"4114","Big6_Neo_24","X17-1673-29-3-5-6",1.4018934452711,-0.736406718552895,-0.48462344414919,-1.32192411799888
"4115","Big6_Laf_24","2405",1.4017339952567,-1.98223820844731,1.77088402230428,2.0776223720086
"4116","Big6_Neo_24","X14-1305-15-7-3",1.40128730866126,1.89723456293499,-0.117134435335944,2.23517190672199
"4117","Big6_Fre_23","X16-1016-35-3-1-1",1.40092897542716,1.92427655479517,NA,NA
