"","germplasm","predicted.value_grain_yield","predicted.value_test_weight","predicted.value_heading_time","predicted.value_plant_height","predicted.value_maturity","std.error_grain_yield","std.error_test_weight","std.error_heading_time","std.error_plant_height","std.error_maturity"
"306","X15-1143-59-3-1-4",81.6387730984147,56.5186793299008,131.607366894801,37.5180639893794,160.988441436359,4.95027149208504,0.74759363331254,3.74926840929685,1.64293518187268,3.27122793227102
"307","IL2021-18124",81.63498604172,57.2936421192915,126.970860829299,38.1061899498338,158.106978155652,5.04238584040044,0.762465892225181,3.75550055108458,1.75162715258019,3.35467223067631
"308","21PU-0674",81.6274140219098,57.3057135828527,128.147263097747,36.7993324720989,160.49905096676,5.27543162174512,0.79408904863633,3.75184318548694,1.73763922404591,3.66203929597716
"309","NY12302-2-14-08-1442",81.6226714808182,54.4032493464903,132.097036230087,35.8826946091999,164.69438376832,5.01590301679152,0.755453860173252,3.74459355256071,1.62596997745392,3.5642756424126
"310","2251",81.6046418171229,54.6166840874703,129.838540349209,31.4280230418412,160.793646237588,5.15439416142745,0.779371579854851,3.74814892632138,1.66985132012348,3.61546749417026
"311","OH19-145-14",81.6036542316407,55.3116377312835,129.944438346889,37.693761851497,162.290635485827,4.90824984991171,0.743627511022798,3.74106544507768,1.60572137365227,3.36702026991925
"312","X17-1403-20-1-3-3",81.5890707114507,56.3591172774569,128.481548014905,36.4918538036626,159.283047272449,5.06647090542079,0.764483128251993,3.75825291022104,1.76599282783361,3.36936757003452
"313","X14-1209-141-18-3",81.571540519755,56.9447571678109,128.343511232992,37.300841551435,160.037793335031,5.04781129382309,0.760673551885487,3.7430490733465,1.63032628660962,3.67724090375761
"314","NY11014-9-25-1319",81.5481595180895,55.0377754906046,130.987729917938,38.0394608056408,161.760040182091,5.01520168623491,0.75611920550838,3.74256479160184,1.62626177249303,3.55785300457797
"315","2020-6205",81.5326330383244,56.9652285665522,126.915273191592,35.0543829828853,158.620614344986,4.95796186233331,0.749500666702467,3.74382502611799,1.62996807609989,3.3614752653742
"316","X14-1206-52-2-1",81.391279386987,56.1162360258854,129.47355198457,38.4364977753306,159.436763026057,5.03511581274867,0.758603367819043,3.74275581658682,1.62575926776926,3.6013826503169
"317","IL2021-22113",81.3860865568885,57.0605930135879,127.647212931861,35.5561147645902,157.416001454475,5.04178977926268,0.76097850509971,3.7563897965431,1.75908332577226,3.3641283791892
"318","X16-1030-123-17-1-1",81.3849239190396,57.0123384783402,128.735613144118,34.0862704355383,160.496055768261,5.15501665033609,0.77579383029711,3.74795870834371,1.66248227925167,3.57023673893195
"319","21PU-0031",81.3745744343719,57.4378500237093,128.744630692046,35.1865494253314,160.032772660569,5.028057251706,0.760730312395933,3.75461034828087,1.74045088677434,3.36627112797893
"320","X17-1633-99-8-1-3",81.3684750186845,55.0753984499936,128.938641369897,38.2774847590207,160.143352098122,5.04431131746675,0.761597545886288,3.75622291924361,1.75326233203474,3.36098543663508
"321","X17-1640-114-17-5-7",81.3638188903362,56.6269066856278,129.512758759241,34.778746465672,162.358807477807,5.02477838842506,0.760752068950659,3.75636977872338,1.7527068333688,3.35442990519745
"322","X14-1110-80-12-1",81.3613502967779,57.2834130808064,129.588310050333,35.3609971355761,159.418037049226,5.04474685737466,0.760363434208654,3.74305466489477,1.62898767482046,3.60433936212068
"323","22PU-1020",81.3553865159669,56.816942798872,130.433107462586,37.2760640346107,161.213572935178,5.2280088936444,0.784417138752934,3.75064535430286,1.70341953420855,3.66838945775229
"324","X16-1023-25-11-1-1",81.3034975521989,58.3764748885892,129.664550264189,38.7989495221732,159.943259404446,5.15628433084398,0.777680117689485,3.74790505874249,1.66664406086538,3.59949018703849
"325","OH20-17-66",81.2501874912137,54.7884897303212,128.48213603479,33.8417968881323,160.846278135468,4.90304442771456,0.742321874391903,3.74087843134665,1.60516486997005,3.2709374896625
"326","19-18725",81.1999407015402,57.0759983372582,127.096667122937,34.282918894351,157.604867185059,5.16966239680682,0.777647917085612,3.74812927459575,1.66768540074475,3.66443430835985
"327","X17-1601-103-6-3-4",81.1949922387867,54.9898019918871,130.114369921736,35.2999980405573,161.185765351742,5.071953348848,0.762367606741943,3.76633982309595,1.75913337842198,3.36288286224171
"328","2234",81.1460433244263,55.9528809315486,128.43220553164,36.0508182511561,158.289176107306,5.17893560210205,0.779732409001281,3.74800741593169,1.66761032635699,3.68393484642645
"329","2443",81.1421567789537,56.3450670448277,128.013646728314,37.9435880308808,163.036777907111,5.03801659812148,0.761195205226732,3.75577110875023,1.7477248882229,3.35497636712477
"330","OH19*138-14",81.1227781084574,57.4309017610728,129.538786458106,39.7743725019327,160.299069201423,5.04322213631348,0.760106065755145,3.74270415132975,1.62730746813842,3.67187044522551
"331","X17-1584-7-6-1-8",81.1167860882434,57.0605076649265,129.788625019675,35.0230274455536,160.950967371664,5.03863731601096,0.761427733792452,3.75618705705227,1.75462801085646,3.35662994478326
"332","X15-1141-53-2-5-2",81.0921226094495,55.0609310770809,130.057403975171,40.5688889076968,161.000564423831,4.90326112506792,0.74205867270829,3.74190570712226,1.60584702839759,3.27047860631353
"333","OH19-46-83",81.0484536222091,55.3424012707753,128.10566505937,34.5045300403762,160.51777851214,5.00048044909436,0.754932953487014,3.74177510652917,1.61900858761616,3.49796585644984
"334","X16-1016-35-3-1-1",81.0076584830886,58.0293805877434,128.762712569457,36.9367693525823,159.500672490897,5.16853124608555,0.777913428543982,3.7482769927143,1.66855684853606,3.59925848068292
"335","OH20*13-104",80.9811341280831,57.2122336538682,128.644175111035,39.4479219339263,158.571095619898,4.93677593730632,0.748248185050195,3.74317431625009,1.62522770085279,3.3493612974262
"336","22PU-3081",80.9262432557821,55.5178312786499,128.783015242517,34.9911668517647,160.58988774197,5.17675529890278,0.783010452533103,3.74863434735746,1.67151282174837,3.51494564977297
"337","22PU-3248",80.9218556239814,56.9755372417044,128.643424923031,38.0371894977831,159.937815997367,5.0278310324807,0.757500695700986,3.74242921688328,1.62889484330245,3.59984128459866
"338","X17-1039-68-7-1-12",80.9186903241774,56.2012119402698,127.992483134391,35.5541557161261,160.477999631313,5.03305776742206,0.760641610718995,3.75626984673301,1.74651656160684,3.35469783984377
"339","X14-1147-137-4-1",80.9147773941789,56.6750456118741,129.596876442878,36.4797476253464,159.436284748172,5.03818333412212,0.759687665766225,3.74289296903974,1.62889914047394,3.60478613347162
"340","OH20-8-28",80.9021356536246,56.2031405310027,127.790130990371,36.300613716959,161.538607228081,5.13532851002212,0.773264836424297,3.7468826543695,1.64868768842678,3.64268589510848
"341","IL2021-13713",80.8969243102,56.0095475189579,125.103172593511,34.2389773104137,155.293178832016,5.02276196089864,0.762054784464133,3.75629761830709,1.75397648101065,3.35176204826692
"342","OH20-1-12",80.8869769814425,55.977713694853,127.259724561948,33.8422137482294,160.791208395671,4.9188618128796,0.742456157083644,3.74142714323455,1.60533266946292,3.27137490754984
"343","X17-1085-16-17-3-3",80.8779680136851,56.0999472851283,128.502610460726,36.7626075326503,160.268745414801,5.03841971141083,0.761339269794634,3.75699916312921,1.76474502845109,3.36361950927447
"344","X16-1022-82-2-3-1",80.8713827448211,55.3760499581988,131.617639066819,37.1026155485616,162.536610327106,4.94157607192742,0.747008308308211,3.75306998440462,1.64878554486362,3.27079086712562
"345","2448",80.8107339324599,56.1199891525925,127.497584529231,36.3423577149242,160.473458453131,5.0490729205882,0.764674828950957,3.75666674161761,1.75363658843206,3.36341885687517
"346","NY15116-01-06-01-1804",80.7944291522272,55.6626713880432,127.783196420573,33.6942916633171,159.684990163827,5.0335466199617,0.757103691382152,3.74255151284166,1.6287559097675,3.64721440816702
"347","19-25469",80.7887164834599,57.329018185559,125.759675948144,37.0624843409191,158.237191409775,5.16906753597888,0.778212363627475,3.74785306317678,1.66365713274038,3.64945773561161
"348","NY12397-1-4-13",80.7837063940569,56.8167437963681,128.497296703454,33.3328834475621,160.25110314976,4.88841355680873,0.739883208358134,3.73951720655287,1.59510580660861,3.27041743491909
"349","OH20-36-108",80.7762374292391,56.4982947543131,130.355515675457,36.5919415796976,161.664767407535,4.95015032324088,0.749543013761505,3.74412885899837,1.63871999388984,3.3625304003238
"350","2235",80.7716113250721,56.3023329439111,127.870183191708,34.8367225725268,159.113287182104,5.16532432483765,0.778155443325586,3.74825265961718,1.66688223015383,3.61084582243704
"351","X16-1023-26-16-1-4",80.7693856228585,57.7989097813329,127.503481497356,38.0152144054212,160.543919087976,5.18063596634567,0.780627118170104,3.74804261337514,1.66793758994254,3.61445038038643
"352","21PU-0524",80.7140682580744,55.3956305211345,127.463480234445,34.9791810769657,160.227410226104,5.13040832752003,0.774506508867335,3.74688988824843,1.65165757098603,3.64172499211474
"353","2224",80.707852206446,55.0487764331698,129.211531872493,40.638233021872,158.663755978277,5.19928611456976,0.782550487824344,3.74855248361759,1.67067050593899,3.72999159273032
"354","X14-1305-15-7-3",80.7035394525688,57.6467285727609,128.619032698731,38.4159397537127,160.491891962042,5.15468244895647,0.778104588058336,3.7469082260423,1.65700563781667,3.63399301630347
"355","X17-1078-4-16-1-7",80.6789234063305,56.5202090200232,129.373192224053,38.5918362723758,160.233246693607,5.04224011536509,0.763580054978305,3.75697601856908,1.75367521935976,3.36274627779537
"356","OH20-22-43",80.67818469273,57.2658098961355,127.564070255017,37.2438685909584,160.150902676497,5.13580768912899,0.774156734549493,3.74668785152465,1.65239833477915,3.64223943677371
"357","X17-1079-87-14-5-4",80.6727887039605,55.3456973172488,128.894000819414,33.8389994678991,160.610336355222,5.04009388471969,0.76311624549254,3.75552725037137,1.74375918996848,3.3604841573228
"358","NY12006-2-1-7",80.6680558093384,54.9813390404546,132.170902883418,38.9897476297187,162.488642576675,5.01371496211471,0.755723518206969,3.74337509311169,1.62632175708577,3.60012973845565
"359","X15-1004-24-6-3-7",80.6508793148133,55.9591614767039,132.151254143145,39.1713099140227,162.179808791743,4.95798761038372,0.746298867115556,3.74965204873774,1.64408659536711,3.27129862105089
"360","2243",80.6401341102664,57.000752660749,127.847311546503,34.848725405106,159.516730649218,5.18076767779632,0.781109772217226,3.74797393665381,1.66801064878302,3.60026884046164
"361","22PU-1062",80.6195209963048,57.0554678794256,128.632597200545,39.3794562724087,159.59178282312,5.02340481395692,0.76172139220757,3.75502085831385,1.74389166886275,3.35025835730771
"362","X14-1217-49-11-1",80.6146790117332,58.1706229764186,128.89296336544,37.7720345097874,159.184771976934,5.0343669558111,0.758205188020274,3.74279309539486,1.62416941503961,3.63479963044762
"363","19-16176",80.5887487760609,57.3417274507934,127.362162061909,35.6994961948227,158.397225990354,5.13632827352861,0.774180149794513,3.74670871983615,1.64740985121522,3.58571731447975
"364","2231",80.580316108568,56.3097021353121,127.435600979124,34.6587041261938,160.206880419655,5.16963283909686,0.776630541039923,3.74819963210754,1.66380975899904,3.67549730538386
"365","2421",80.5742705172397,55.299754155883,130.230685622517,34.0537662059622,160.824162116577,5.06400350551532,0.763637825856448,3.76381085712826,1.75222146105884,3.35747438563239
"366","22PU-3108",80.5661603123429,57.0883519597535,130.092985449607,36.1068498667998,159.931237282956,5.13370829632379,0.775599156028819,3.74750412738266,1.6568396728644,3.499914547162
"367","19-20348",80.5257089402685,56.8925065185492,126.599144782968,36.8802116044751,157.91284057309,5.03869531698444,0.760442294255557,3.74290206412322,1.62803486434122,3.56989577273099
"368","OH20-1-110",80.521730140153,55.82215284974,126.03084813849,35.346186695181,159.792608564498,5.14982845624344,0.775640038960155,3.74727951187824,1.65371952797633,3.60847028228524
"369","X16-3013-1-12-5",80.5105374665257,57.0684219209343,130.381095516432,33.4732006869697,160.006380121249,5.03713116493563,0.758470817578849,3.74293183591841,1.62732262916723,3.65566189664782
"370","22PU-1080",80.3917178193345,56.9919583832426,133.454358528675,39.9122845245264,163.403458928004,5.039321792473,0.763443957702677,3.77826475679357,1.75500832891128,3.36206292476331
"371","X16-1021-131-2-5-8",80.3915747909304,56.4405633816303,128.887982587658,38.5708893208496,161.111799157427,4.94332776379193,0.746804026554197,3.74632433766402,1.64353415144536,3.27012666965981
"372","X16-1021-84-8-5-1",80.3889793547831,56.9543006969221,129.490975075543,37.9481651888716,159.937535233122,5.17702471670323,0.780024644237668,3.74837957533389,1.67054768840259,3.59403528460055
"373","2020-6435",80.3840507961049,56.5431701912092,125.644729595211,35.5224306973007,157.376752250061,4.96467856019054,0.750421719499389,3.74365656207714,1.629191893011,3.36089281958218
"374","IL2021-24241",80.3831921291319,58.2198216747991,127.31763167517,36.9018660639168,159.117783759183,5.02740385049041,0.761655963611281,3.75775524329074,1.75884603138446,3.35477295483088
"375","X17-1584-7-6-1-4",80.3699417414862,56.968610621415,129.450107631243,33.4551355299386,160.622417369216,5.03460304642224,0.763652498162707,3.75520328714735,1.74036273002282,3.35446379246856
"376","2256",80.3691774035062,56.096233802695,127.348217673904,34.7822287135998,160.383611761172,5.18719410780456,0.779417981463255,3.748738758826,1.6690628692876,3.67244221001331
"377","X16-1086-117-2-5-3",80.3650963849985,57.4426426878876,131.160859294909,36.7872353140022,160.490135740571,4.94312208910789,0.747001683488897,3.74742018196401,1.64257365536189,3.27089413864444
"378","IL2021-46132",80.3544261469192,55.7027124966375,125.367842666505,33.9845914724245,155.830156484259,5.04728933787183,0.761844481746542,3.75514565674121,1.75212502848929,3.3601268988783
"379","NY12007-2-4-13-1381",80.3420236431349,55.5138135157161,131.182356493325,37.8066032944658,160.031262823092,5.0199610307134,0.756372033119704,3.74238089466152,1.62746002744178,3.63166999945234
"380","X15-1073-37-1-1-1",80.3244500353327,56.7002615593006,128.785992075802,34.8089018502094,160.065312684478,5.13788250815362,0.777542427331493,3.74809844531361,1.66675151158856,3.54261526909152
"381","IL2021-36748",80.3100871897215,56.9568188650444,125.107939209145,34.5084783851474,155.946382313985,5.05156033240067,0.760580337959693,3.7558547873736,1.75349407597763,3.36073763851246
"382","IL2021-35723",80.2998474896648,56.4595561233234,125.020925615332,34.6899348931993,156.735077526596,5.06766603229013,0.763350135456161,3.75601856749595,1.74780621041833,3.36888271861538
"383","X16-1021-13-17-5-10",80.2846395306032,57.7301583662093,128.555814745746,37.1081127511224,160.950960173759,5.15741490208999,0.777842931343179,3.74825422654176,1.66817834268245,3.59979784056116
"384","X15-1085-56-15-3-11",80.2619318331758,57.2154735068837,127.759835612406,35.6486594832082,159.552265643209,5.14809435393426,0.776438697504258,3.74775182152848,1.65997714009497,3.56231145245238
"385","X15-1091-49-2-3",80.231954419012,56.4430262159402,128.657906224083,33.8954123747688,160.461004767093,5.03229688066844,0.758582009465778,3.74289028996561,1.62735209189331,3.60213639076776
"386","2220",80.2080742032261,54.0084898335415,128.881429585184,33.8310282396551,159.535071985425,5.1663010644608,0.780594462461643,3.74815165821217,1.66918667940716,3.60774435383208
"387","2020-7021",80.1870051523234,56.2952978728303,127.033242143896,39.1583254156718,158.058659747919,5.18304649873749,0.783808249411732,3.74868859883552,1.67474846150417,3.59128264660263
"388","2414",80.17364810104,54.7571629139765,127.801321757412,32.9813891121405,159.681106705262,5.03829912230787,0.761657299541984,3.75515597569022,1.74309049445801,3.35454609307165
"389","NY16068-01-11-1909",80.1572315370373,56.7814254903734,129.046920689595,32.8846826575825,160.786478901774,4.94113223347027,0.746328972607896,3.74521068814125,1.6460897333998,3.27032649224843
"390","X15-1085-57-3-5-13",80.1462154071975,55.9604125891721,128.363185795453,37.5394391528466,160.161100271045,5.15432065189556,0.776018609556005,3.74792852019304,1.6618340061975,3.59132951076994
"391","NY12311-1-30-10-1452",80.1383312396371,56.0754977521844,130.350702512905,35.7697515247664,164.512576777949,4.88848550394555,0.739775051817014,3.73999041282717,1.59558880530726,3.27112015733275
"392","21PU-0058",80.1094367225489,56.2967297532606,129.574037323365,37.4125735591306,159.700174652906,5.15859373139408,0.778882532577006,3.74788804497486,1.66549824811217,3.5969782392861
"393","2232",80.0771085740408,54.3407796296433,129.189957383839,35.0017374344692,158.754984235793,5.15313765447955,0.77853537435401,3.74814529121377,1.66441759379507,3.60872163769915
"394","OH20-8-108",80.076295755266,56.2041287788027,128.043031454427,37.1918343688788,162.286751016345,4.90034555517955,0.741734578097692,3.74098420425077,1.60500504045025,3.2854165478166
"395","22PU-1412",80.0536943854721,55.7891083759168,132.554025714936,36.7269305966443,162.650158514004,5.03649286146999,0.760669353751432,3.77852472550591,1.75255071871652,3.36845374388982
"396","21PU-0033",80.0164437026926,56.9741060933279,130.20635208973,35.3303422865212,160.430032536001,5.01987640961397,0.756865518325194,3.74297651389794,1.62956634927443,3.56185475089516
"397","22PU-1002",80.0140235525012,56.4382484996939,128.931738527757,40.0698158298824,159.99948927755,5.17318494974889,0.782975852680417,3.74853352166272,1.6737174872866,3.6047214150016
"398","21PU-0163",79.9698378606435,54.8557710089665,130.730918785735,32.6837400839275,165.163027599283,4.89797043967693,0.741991771403897,3.74164632764991,1.60256883043843,3.27118138421292
"399","22PU-3027",79.9490121649576,56.8710270022732,131.111875805846,38.1393691405946,161.15928062676,5.16757805154577,0.779534157629143,3.74934834272109,1.67127642960812,3.58667469187949
"400","X16-1016-36-11-3-1",79.9346998398604,58.0389538003531,128.791414073549,36.9882906077087,159.026212242535,5.1661628949226,0.776175238247911,3.74771740096719,1.66098101090857,3.62551456186789
"401","19-6637",79.9296899786872,58.5342131261501,128.699698816,36.9046370463485,158.794654723855,5.0402428365872,0.758783266824089,3.74292121384123,1.6248377868235,3.65006935503483
"402","2441",79.8832247065023,54.9649622875689,130.958303022413,34.4828891617603,160.631884215006,5.03879363012575,0.761606504669933,3.76306960710232,1.74403942359885,3.35921948611573
"403","2212",79.8577137502981,57.2675507365545,128.246354356758,36.7985567121388,159.609450378348,5.02219336764998,0.757207805688414,3.7423681025513,1.62707764169493,3.65094906979457
"404","X16-1042-128-13-5-1",79.8364197692292,56.8916395527997,130.862730975015,35.7219961838906,160.234297186688,5.1914592495492,0.781955731259258,3.74843990113628,1.66830907010086,3.66069809145991
"405","X14-1147-158-14-5",79.8315506531305,53.9714264165569,128.92871533811,34.0418656905923,159.611378298188,5.03710078955099,0.75903724108132,3.74302094977497,1.62864058947314,3.60193267069821
"406","OH20-16-18",79.8057765471664,54.7478836260986,128.658396673527,35.0975461988091,161.372037498582,5.13831506529118,0.775760250128786,3.74862537095162,1.6564999544226,3.59933035863656
"407","19-22757",79.7956776756448,58.0220683232419,126.392644484951,36.9085953013221,159.106766787243,5.02577614237286,0.757650882656356,3.74287783887733,1.6259779016417,3.64331404425649
"408","2408",79.7519898418263,55.0437718429396,128.520398178886,36.3059321730144,160.953340558722,5.03247439493084,0.760102312274747,3.75652149413213,1.76138578397633,3.35728042565558
"409","2020-11426",79.735783191155,56.2932746873284,126.580136090102,37.8533852773978,158.464488829686,5.18078182187717,0.779257528062778,3.74821300465265,1.66758233566633,3.60076241066756
"410","22PU-3106",79.7176379189521,57.6642961306294,127.498973922593,40.3404371411828,159.768054932028,4.93506799177477,0.74674507472215,3.74508330255855,1.64457939073972,3.27003412736224
"411","OH21-15-27",79.7027935156785,57.0681873173932,127.160833553287,39.4699970624019,157.096537567809,5.02424883894562,0.761640196816308,3.75550712775664,1.75562635131882,3.3585661333355
"412","OH21-116-81",79.6732428527693,55.9864713687541,127.888094220485,36.1990739907437,159.947202031151,5.00665203943941,0.758997925351601,3.75663386582067,1.7662925357737,3.3661325352936
"413","2218",79.6696505559315,56.8553015201059,127.747335183192,32.4852408172915,159.905756210801,5.16971593553152,0.778952113060946,3.74860601915999,1.66656206298531,3.63819671348365
"414","IL2021-34113",79.6634826976877,56.8557200971751,124.987833152436,34.9849843622764,157.430597368419,5.03945977232646,0.761772512723761,3.75777343648407,1.75867063771,3.3590521378428
"415","2020-9801",79.6603339118977,57.9105821883961,126.537314940694,36.4983903514999,157.947842225944,5.15746233796819,0.777634721111958,3.74824624051264,1.66575179553814,3.57968715187953
"416","21PU-0026",79.6108500178069,56.4968954693134,129.443729093024,36.759163955806,161.060744180665,5.18015803149993,0.779406687215621,3.74839230640394,1.66697102947417,3.67222061781169
"417","X16-1047-72-18-5-1",79.6011124514976,58.2530129376599,129.109813446704,35.9101649647377,160.225577459222,5.17906695866761,0.778301252208376,3.74847662736889,1.67224819712761,3.65128864412421
"418","19-27565",79.5450825105033,57.8018117104195,128.097029959211,38.7181877230067,158.180197744961,5.03146538327747,0.758279655851457,3.7426797319011,1.6235891730946,3.59469400160242
"419","2247",79.5299857537427,56.5599529586623,129.620551622582,39.7278125219318,160.659138525269,5.18085294191237,0.777914220767075,3.74784849138526,1.6619385074711,3.72923763604836
"420","OH20-16-3",79.4746480413941,55.553827509693,131.763243980502,35.6974406197743,162.455917205112,4.94938964197716,0.748793331639024,3.74754728926373,1.64330954157171,3.36826676343988
"421","X16-1079-73-15-3-2",79.4618981895444,56.5335203203593,128.591951408741,34.72228349163,160.383875498819,5.16231857722066,0.778859522527326,3.74827939162815,1.66978953239364,3.5713596849297
"422","OH20*92-110",79.4149504607676,56.7205724260825,127.791802600712,40.9730036623032,158.943851127919,5.15702663732941,0.777354047031282,3.74759355692617,1.66019195100517,3.66278479595028
"423","18-28931",79.3496034536266,55.3095437236219,127.866900508238,34.8176004222566,159.160407216302,5.17112045541845,0.776482871823221,3.74705429918432,1.65452449862024,3.6926418589847
"424","NY16058-01-06-1900",79.3493771235522,57.037746548292,128.858790926168,32.3216840131448,161.439219426437,4.94382628366794,0.746906868481559,3.7449306120431,1.64559125844403,3.27065934284424
"425","NY15148-01-01-10-1860",79.3416379176385,54.4924150362892,129.973035549998,36.6615253635261,160.697476156069,4.94651002906209,0.747552621926739,3.74828727284901,1.64564854298594,3.27018247098819
"426","X16-1023-26-16-1-10",79.3169020949548,58.1745743824179,127.153388926199,36.6333334711393,160.248153087599,5.18059873253473,0.781639023976067,3.74858044887257,1.66902580043722,3.60177847676481
"427","21PU-0532",79.3154291808667,55.8483051611464,128.241097717428,35.879266785615,161.028061706689,5.02913219278326,0.758836371833735,3.74187079498388,1.61404119012486,3.69118062444022
"428","2020-10322",79.2922241057023,55.9741449649297,126.630188484315,35.727689018153,158.541584679002,4.96804151660582,0.749271829943051,3.74402808768455,1.63340837544837,3.36863299241511
"429","2020-10415",79.2530537481976,55.660428542637,125.804808175174,33.430817927385,158.702303123455,5.16227690723535,0.777285452918969,3.74776296369648,1.66223123433968,3.59025822181605
"430","21PU-0154",79.2479377123374,56.9755104628332,129.382278332084,37.2732432887164,159.762697139891,5.0171273975263,0.755315887604375,3.74270816262356,1.62349582790994,3.59036148393628
"431","IL2021-44005",79.2150561383969,56.5508487441885,126.649971778986,35.511035895973,156.802370763497,5.03422521214348,0.761123984668426,3.75493735838307,1.73967117798144,3.3517292480936
"432","2020-9945",79.1319645669713,55.8324185826786,127.566906512692,33.1227064884869,160.944721182452,4.97579123137858,0.750282157605709,3.74374854773545,1.63207382899197,3.36073350599684
"433","OH21*88-10",79.1067617975421,56.7924269358778,126.241412204884,34.8771982935053,158.704486940981,5.02088524872262,0.761129984926264,3.75873640240593,1.77177085987176,3.36595767049728
"434","2415",79.1045197342079,56.541004731512,128.474728113862,36.0538741075769,160.355070929702,5.05274036017979,0.762244289226564,3.75713324427784,1.7577457451589,3.35511237576045
"435","X15-1118-27-1-3",79.0784977807737,56.8088280337398,129.676072095141,37.1151693165356,160.202572441882,5.02652961955799,0.758751413786543,3.74342970387075,1.62915816770174,3.60035256356771
"436","X14-1209-140-12-1",79.0708299859126,57.0831581324777,128.809015339768,36.8537700720763,160.053316587752,5.03683482638301,0.758105338565631,3.74281747938688,1.62420823156344,3.66284853042002
"437","NY12300-1-6-07-1436",79.0016303582524,58.0541781056846,129.983946694183,33.2778568460451,161.402082075174,5.02996708329208,0.75706192625536,3.74268640075805,1.62849454393428,3.60166379839989
"438","OH20-1-98",78.98692130648,58.0535738158284,126.924370371472,37.9461684895109,161.854412117217,5.14142096721031,0.775854719412781,3.7472584283244,1.65419490206989,3.67396945848484
"439","2020-2749",78.9801451681484,58.2726453514043,126.010125272312,35.6618167277763,157.462785286143,5.16783908165095,0.778253434816054,3.7479833720358,1.66331117926784,3.60312887425249
"440","NY12508-1-7-15-1536",78.9671312911351,56.4890738108277,128.710754466848,34.7864291911246,159.629846250721,4.88610008810503,0.739636828027321,3.7398160018627,1.59625529022146,3.27060936225025
"441","2409",78.9421130006002,55.1339478694747,128.745850644515,35.5711358298202,160.682502579718,5.12939913315474,0.807315433082407,3.75608194444131,1.75545299686777,3.35835990384419
"442","NY12308-1-18-09-1449",78.9162446937096,54.1518427257999,131.814301414851,36.6957034954753,162.804241252151,5.00921466144572,0.755328241641708,3.74256499670865,1.62652664626765,3.55764184705324
"443","X16-1007-30-19-5-1",78.9092109268637,57.2092185778569,128.941854432177,35.454264637198,160.160037591513,5.16324815172817,0.778763293493231,3.748137410693,1.66842590490528,3.57287019553918
"444","21PU-0072",78.8493370293421,57.3634841517962,128.97300934258,38.3054292059445,159.725969690502,5.13608932055417,0.776260626742641,3.74808817352183,1.65339161019359,3.61715776472566
"445","22PU-3126",78.8417711486984,57.7502237981574,129.270107824496,35.7609833598253,161.058886791264,4.9485223567754,0.747048386794762,3.74522728068095,1.64877291574314,3.27172982750146
"446","2259",78.8121289525935,56.1345765700144,129.221287974088,34.8189573497974,158.6261395553,5.16877675894769,0.779337517182467,3.74819770929652,1.6685308312997,3.63209072657241
"447","2253",78.8000458411232,56.639463103337,127.881600807783,34.7533148537417,160.642385394406,5.17988434549805,0.778958501639468,3.74827022272334,1.67040505136525,3.69458960076135
"448","NY15158-01-01-11-1874",78.7815051784135,56.4094116140343,128.715085648855,35.1483099155177,160.62659487126,4.93435982542488,0.746226628949801,3.74496853895821,1.64339056755954,3.27053430829383
"449","19-21760",78.6950112959912,56.0523919337777,126.470182072602,34.3597174556848,157.268924940294,5.02384901827896,0.757172109172443,3.74268753955731,1.62271136369565,3.58704165164506
"450","OH20*92-43",78.6930129996781,56.4584498646827,127.330653654265,38.7063729164981,159.391142747993,5.1394691459467,0.775842199572111,3.74729847972945,1.65347581672993,3.60335964404975
"451","2020-7719",78.6598906587171,56.582914014353,125.492167205095,37.3699145995533,157.788111387809,5.14772162850727,0.777461086039769,3.7481369151931,1.66867916549578,3.57957840475402
"452","21PU-0046",78.6307350061329,56.1755310907525,129.78183552772,39.8288529286974,160.241421625499,5.14733774360619,0.777682962152409,3.747067694621,1.65775340059042,3.61297827608568
"453","19-4151",78.5827680248941,57.2502743734719,126.723997117604,37.8813802284259,157.977885200938,5.02990354726109,0.757507784438035,3.7428557128305,1.62432228313792,3.61284237385077
"454","NY12325-1-10-12-1476",78.5742410845431,55.0994336017713,133.193854199275,36.8862622479696,164.240841131429,4.89120896515288,0.73992722804408,3.74112648300785,1.59555294308454,3.2707634945136
"455","2228",78.5520280195041,56.7780954296838,128.44662259094,34.8504217383105,160.485262614916,5.18877932745821,0.780280432163462,3.74840021384101,1.66882718541312,3.66311119619476
"456","2020-40034",78.5184086712272,56.8001817123428,126.513094921526,36.6266407518191,157.778551906123,5.16080533985449,0.779385597025432,3.74846978809582,1.66897996317551,3.58215262463689
"457","21PU-0185",78.5061209598726,55.0485074441497,128.914364991429,33.3875021080972,160.967457559537,5.02830860392462,0.757677454966813,3.7426655312203,1.63005039765457,3.58446091913935
"458","OH20*28-21",78.4526736782117,58.3909717078614,127.195568118113,39.01026981281,159.98249922057,5.20866583139305,0.780283766299736,3.74880857416126,1.68125133540139,3.66520575775107
"459","X16-1026-46-9-3-1",78.4040627595835,56.1136353896167,129.260806937508,39.2933453135953,161.195884085617,4.94423017989619,0.747656362161637,3.74878194090706,1.64847085038146,3.27104556104884
"460","2020-7737",78.3982484557998,56.5275937845465,124.880938822995,35.839135418505,158.669472383407,5.13723712677986,0.776213803823315,3.74784752031723,1.66511589231958,3.57034895206014
