"","germplasm","predicted.value","std.error","status","trait"
"1400","2413",127.194477348988,3.76371633174683,"Estimable","heading_time"
"1401","2414",127.801321757412,3.75515597569022,"Estimable","heading_time"
"1402","2415",128.474728113862,3.75713324427784,"Estimable","heading_time"
"1403","2416",129.714395979702,3.7674553377263,"Estimable","heading_time"
"1404","2417",126.476943223092,3.75560007371276,"Estimable","heading_time"
"1405","2418",127.865560302548,3.75696404523819,"Estimable","heading_time"
"1406","2419",126.776067099257,3.75639378631306,"Estimable","heading_time"
"1407","2420",127.515162729712,3.75630609678796,"Estimable","heading_time"
"1408","2421",130.230685622517,3.76381085712826,"Estimable","heading_time"
"1409","2422",129.435988915658,3.75652460248936,"Estimable","heading_time"
"1410","2423",126.553634443093,3.75726766559565,"Estimable","heading_time"
"1411","2424",130.298182371177,3.76313427558358,"Estimable","heading_time"
"1412","2425",128.718396675582,3.75536932451387,"Estimable","heading_time"
"1413","2426",131.332116941548,3.75542559462754,"Estimable","heading_time"
"1414","2427",128.297339322644,3.75548785575786,"Estimable","heading_time"
"1415","2428",126.763318680609,3.75547485841443,"Estimable","heading_time"
"1416","2429",130.045611836803,3.75526236581556,"Estimable","heading_time"
"1417","2430",128.538992495763,3.75582235665929,"Estimable","heading_time"
"1418","2431",128.573894075743,3.75633176111861,"Estimable","heading_time"
"1419","2432",126.97916506939,3.75684840389233,"Estimable","heading_time"
"1420","2433",128.186285492061,3.75555349362802,"Estimable","heading_time"
"1421","2434",129.023556650343,3.75532837471028,"Estimable","heading_time"
"1422","2435",127.6569651182,3.75665956660318,"Estimable","heading_time"
"1423","2436",128.080388994068,3.75666240883345,"Estimable","heading_time"
"1424","2437",126.781365125723,3.75635917498896,"Estimable","heading_time"
"1425","2438",127.918246428974,3.75448706377927,"Estimable","heading_time"
"1426","2439",127.887825616205,3.75703508907588,"Estimable","heading_time"
"1427","2440",128.475747325333,3.75557311606174,"Estimable","heading_time"
"1428","2441",130.958303022413,3.76306960710232,"Estimable","heading_time"
"1429","2442",126.995861270797,3.7566208938772,"Estimable","heading_time"
"1430","2443",128.013646728314,3.75577110875023,"Estimable","heading_time"
"1431","2444",127.319517107405,3.75549136861899,"Estimable","heading_time"
"1432","2445",127.803497340755,3.75546896342078,"Estimable","heading_time"
"1433","2446",129.464719745469,3.75513870351247,"Estimable","heading_time"
"1434","2447",128.956350974745,3.75594001420184,"Estimable","heading_time"
"1435","2448",127.497584529231,3.75666674161761,"Estimable","heading_time"
"1436","2449",130.410682017971,3.76571245024746,"Estimable","heading_time"
"1437","2450",128.31703641041,3.7550297845505,"Estimable","heading_time"
"1438","B722",128.715659157074,3.75572310642622,"Estimable","heading_time"
"1439","B726",127.65215788479,3.75005631390168,"Estimable","heading_time"
"1440","B732",128.904959835304,3.745123935767,"Estimable","heading_time"
"1441","07-19334",129.327704887125,3.73928555911655,"Estimable","heading_time"
"1442","12-26004",124.647552589622,3.74254062023263,"Estimable","heading_time"
"1443","16-8048",127.448382800527,3.7424432585844,"Estimable","heading_time"
"1444","IL16LCSDH-02-T-864-59",126.345820835006,3.75539050719667,"Estimable","heading_time"
"1445","IL16LCSDH-04-T-2659-20",127.747143466853,3.74495727018371,"Estimable","heading_time"
"1446","IL16LCSDH-04-T-2659-216",127.235995274193,3.74498017091735,"Estimable","heading_time"
"1447","IL16LCSDH-04-T-2659-225",126.468062629884,3.75558447801478,"Estimable","heading_time"
"1448","IL16LCSDH-04-T-2659-232",127.486011643683,3.75633974459102,"Estimable","heading_time"
"1449","IL16LCSDH-04-T-2659-3",127.282042618136,3.7448378156227,"Estimable","heading_time"
"1450","IL16LCSDH-06-T-2661-17",127.619149480926,3.74560705995736,"Estimable","heading_time"
"1451","IL16LCSDH-07-T-2662-202",128.219605219937,3.74659303466605,"Estimable","heading_time"
"1452","IL16LCSDH-08-T-2663-55",126.424879378475,3.74499855802102,"Estimable","heading_time"
"1453","IL16LCSDH-09-T-2664-16",126.941094205302,3.7449853656508,"Estimable","heading_time"
"1454","IL16LCSDH-09-T-2664-20",128.309568650222,3.744617833622,"Estimable","heading_time"
"1455","IL16LCSDH-09-T-2664-23",128.448116496995,3.7449061180799,"Estimable","heading_time"
"1456","IL16LCSDH-09-T-2664-24",128.232571238627,3.74527114464078,"Estimable","heading_time"
"1457","IL16LCSDH-09-T-2664-28",128.422230187667,3.74478452530495,"Estimable","heading_time"
"1458","IL16LCSDH-09-T-2664-36",128.42552441349,3.7449316113276,"Estimable","heading_time"
"1459","IL16LCSDH-09-T-2664-40",128.009395374689,3.74506968999797,"Estimable","heading_time"
"1460","IL16LCSDH-09-T-2664-43",128.379752452675,3.7445399169957,"Estimable","heading_time"
"1461","IL16LCSDH-10-T-2665-21",127.122387732871,3.74570137327895,"Estimable","heading_time"
"1462","IL16LCSDH-10-T-2665-22",128.744083282325,3.75539369351794,"Estimable","heading_time"
"1463","IL16LCSDH-10-T-2665-41",127.569358657617,3.74542377404412,"Estimable","heading_time"
"1464","IL16LCSDH-11-T-2666-206",126.952339721945,3.75627084917174,"Estimable","heading_time"
"1465","18-23760",128.701342797714,3.74085764529437,"Estimable","heading_time"
"1466","18-28931",127.866900508238,3.74705429918432,"Estimable","heading_time"
"1467","19-10123",125.832878262992,3.74281428552076,"Estimable","heading_time"
"1468","19-12926",125.959196334391,3.748365141517,"Estimable","heading_time"
"1469","19-13414",128.131475667632,3.74290986316805,"Estimable","heading_time"
"1470","19-13451",127.169557556978,3.7482719374548,"Estimable","heading_time"
"1471","19-13713",126.214740636749,3.7483832072768,"Estimable","heading_time"
"1472","19-13978",124.137965251729,3.74714062453006,"Estimable","heading_time"
"1473","19-14617",124.743064845323,3.74801225611295,"Estimable","heading_time"
"1474","19-14845",125.25076396611,3.74790924206593,"Estimable","heading_time"
"1475","19-14856",124.893476613539,3.75231737820318,"Estimable","heading_time"
"1476","19-14933",125.248368027863,3.74281740560013,"Estimable","heading_time"
"1477","19-15017",124.85513873132,3.74792736254359,"Estimable","heading_time"
"1478","19-16176",127.362162061909,3.74670871983615,"Estimable","heading_time"
"1479","19-17546",124.746331698,3.74843405394831,"Estimable","heading_time"
"1480","19-17662",127.016675993508,3.74266198461203,"Estimable","heading_time"
"1481","19-18153",127.631831517722,3.74287555137601,"Estimable","heading_time"
"1482","19-18156",128.563172345504,3.74273119686922,"Estimable","heading_time"
"1483","19-18725",127.096667122937,3.74812927459575,"Estimable","heading_time"
"1484","19-18826",126.952094359317,3.74299901183484,"Estimable","heading_time"
"1485","19-18837",128.134103144316,3.74277614941484,"Estimable","heading_time"
"1486","19-18957",124.553311849919,3.74798340480446,"Estimable","heading_time"
"1487","19-19205",126.375103962419,3.74847631408491,"Estimable","heading_time"
"1488","19-20348",126.599144782968,3.74290206412322,"Estimable","heading_time"
"1489","19-21467",127.79109102967,3.74804866562912,"Estimable","heading_time"
"1490","19-21760",126.470182072602,3.74268753955731,"Estimable","heading_time"
"1491","19-21848",125.97673787365,3.74294660061667,"Estimable","heading_time"
"1492","19-22757",126.392644484951,3.74287783887733,"Estimable","heading_time"
"1493","19-23855",126.419852051179,3.74797334103048,"Estimable","heading_time"
"1494","19-25469",125.759675948144,3.74785306317678,"Estimable","heading_time"
"1495","19-26456",126.067374673927,3.74786659872496,"Estimable","heading_time"
"1496","19-26709",124.282188373013,3.74302464326938,"Estimable","heading_time"
"1497","19-27565",128.097029959211,3.7426797319011,"Estimable","heading_time"
"1498","19-4151",126.723997117604,3.7428557128305,"Estimable","heading_time"
"1499","19-5122",126.980474434057,3.74283591902872,"Estimable","heading_time"
"1500","19-5632",126.624044463458,3.74087664791296,"Estimable","heading_time"
"1501","19-6637",128.699698816,3.74292121384123,"Estimable","heading_time"
"1502","19-6946",126.66247730949,3.74264853800463,"Estimable","heading_time"
"1503","2020-10001",127.030929087734,3.74796732385063,"Estimable","heading_time"
"1504","2020-10275",125.990165996625,3.74827271912662,"Estimable","heading_time"
"1505","2020-10322",126.630188484315,3.74402808768455,"Estimable","heading_time"
"1506","2020-10415",125.804808175174,3.74776296369648,"Estimable","heading_time"
"1507","2020-10435",126.506656336529,3.74797877061224,"Estimable","heading_time"
"1508","2020-11426",126.580136090102,3.74821300465265,"Estimable","heading_time"
"1509","2020-12650",127.693247973477,3.74806066389584,"Estimable","heading_time"
"1510","2020-12665",126.296110138738,3.7479901034803,"Estimable","heading_time"
"1511","2020-14116",127.326239232663,3.74353561945124,"Estimable","heading_time"
"1512","2020-15256",126.521874538988,3.74113659001586,"Estimable","heading_time"
"1513","2020-15726",128.969283485432,3.74353727118976,"Estimable","heading_time"
"1514","2020-16035",124.943295414031,3.74761930839874,"Estimable","heading_time"
"1515","2020-16102",125.384964141087,3.74809892053642,"Estimable","heading_time"
"1516","2020-2010",125.415815301506,3.74765831248577,"Estimable","heading_time"
"1517","2020-2101",124.431589733844,3.74857128234852,"Estimable","heading_time"
"1518","2020-2334",125.764937150181,3.74795797819797,"Estimable","heading_time"
"1519","2020-2749",126.010125272312,3.7479833720358,"Estimable","heading_time"
"1520","2020-2864",125.161944941066,3.74778637849512,"Estimable","heading_time"
"1521","2020-40034",126.513094921526,3.74846978809582,"Estimable","heading_time"
"1522","2020-5376",125.217875169769,3.74126457045343,"Estimable","heading_time"
"1523","2020-6205",126.915273191592,3.74382502611799,"Estimable","heading_time"
"1524","2020-6254",126.76982515417,3.7477497148136,"Estimable","heading_time"
"1525","2020-6435",125.644729595211,3.74365656207714,"Estimable","heading_time"
"1526","2020-7021",127.033242143896,3.74868859883552,"Estimable","heading_time"
"1527","2020-7719",125.492167205095,3.7481369151931,"Estimable","heading_time"
"1528","2020-7737",124.880938822995,3.74784752031723,"Estimable","heading_time"
"1529","2020-7917",124.865291466579,3.74858990556053,"Estimable","heading_time"
"1530","2020-9801",126.537314940694,3.74824624051264,"Estimable","heading_time"
"1531","2020-9945",127.566906512692,3.74374854773545,"Estimable","heading_time"
"1532","IL2021-13707",125.89991463729,3.75587132170162,"Estimable","heading_time"
"1533","IL2021-13713",125.103172593511,3.75629761830709,"Estimable","heading_time"
"1534","IL2021-15134",126.83707354692,3.75764104144484,"Estimable","heading_time"
"1535","IL2021-15254",126.340379282334,3.75516958602277,"Estimable","heading_time"
"1536","IL2021-16415",126.976476384678,3.75510658318239,"Estimable","heading_time"
"1537","IL2021-16452",127.295095744829,3.75417988771133,"Estimable","heading_time"
"1538","IL2021-16612",127.557438967949,3.75533343595526,"Estimable","heading_time"
"1539","IL2021-16676",126.511000875491,3.75687967715131,"Estimable","heading_time"
"1540","IL2021-16726",127.098143083447,3.75724350154604,"Estimable","heading_time"
"1541","IL2021-17475",126.090464713901,3.75580862053714,"Estimable","heading_time"
"1542","IL2021-17749",125.754058340877,3.75496198747271,"Estimable","heading_time"
"1543","IL2021-17859",125.893211593735,3.75503864612488,"Estimable","heading_time"
"1544","IL2021-17958",126.306365347666,3.75538973323313,"Estimable","heading_time"
"1545","IL2021-18124",126.970860829299,3.75550055108458,"Estimable","heading_time"
"1546","IL2021-18451",127.073145991363,3.75555970280286,"Estimable","heading_time"
"1547","IL2021-18457",127.038357573244,3.75604057260309,"Estimable","heading_time"
"1548","IL2021-19401",127.286406110598,3.75604352903608,"Estimable","heading_time"
"1549","IL2021-22113",127.647212931861,3.7563897965431,"Estimable","heading_time"
"1550","IL2021-22316",127.148981504724,3.74491009662982,"Estimable","heading_time"
"1551","IL2021-24143",126.633904349569,3.75535262398482,"Estimable","heading_time"
"1552","IL2021-24241",127.31763167517,3.75775524329074,"Estimable","heading_time"
"1553","IL2021-26834",127.25656560024,3.75741667747695,"Estimable","heading_time"
"1554","IL2021-27466",127.848530896108,3.75685583357226,"Estimable","heading_time"
"1555","IL2021-28712",127.269222382229,3.75503869285326,"Estimable","heading_time"
"1556","IL2021-28801",126.799847437411,3.7560498409408,"Estimable","heading_time"
"1557","IL2021-32902",126.01956418413,3.75696995930663,"Estimable","heading_time"
"1558","IL2021-34113",124.987833152436,3.75777343648407,"Estimable","heading_time"
"1559","IL2021-35723",125.020925615332,3.75601856749595,"Estimable","heading_time"
"1560","IL2021-36639",126.979062167074,3.75662015556965,"Estimable","heading_time"
"1561","IL2021-36748",125.107939209145,3.7558547873736,"Estimable","heading_time"
"1562","IL2021-37737",125.56124869179,3.75624921845377,"Estimable","heading_time"
"1563","IL2021-39253",127.773056881076,3.75560646957544,"Estimable","heading_time"
"1564","IL2021-41721",123.994547451304,3.75702622294885,"Estimable","heading_time"
"1565","IL2021-43872",126.551372858838,3.75516184528168,"Estimable","heading_time"
"1566","IL2021-44005",126.649971778986,3.75493735838307,"Estimable","heading_time"
"1567","IL2021-46132",125.367842666505,3.75514565674121,"Estimable","heading_time"
"1568","MI16R0720",127.383244748772,3.74225426624107,"Estimable","heading_time"
"1569","MI17R0357",127.42182813062,3.74228627992851,"Estimable","heading_time"
"1570","MI20R0012",129.265792272361,3.7451502324232,"Estimable","heading_time"
"1571","MI20R0096",129.584817254876,3.74517999558399,"Estimable","heading_time"
"1572","MI20R0210",130.151825315228,3.74643071460403,"Estimable","heading_time"
"1573","MI20W0120",128.088505606892,3.74511899290647,"Estimable","heading_time"
"1574","MI21W0040",127.599905242063,3.74496358423404,"Estimable","heading_time"
"1575","MI22R033",127.078355417475,3.74513640545976,"Estimable","heading_time"
"1576","MI22R057",127.549675092656,3.74575356984743,"Estimable","heading_time"
"1577","MI22R109",127.440641769786,3.74526755768841,"Estimable","heading_time"
"1578","MI22R115",126.787266824971,3.7448742549282,"Estimable","heading_time"
"1579","MI22R142",129.31187146177,3.74507837512148,"Estimable","heading_time"
"1580","MI22W191",129.11689758603,3.74656552777921,"Estimable","heading_time"
"1581","MI22W196",129.546195151523,3.74497823267462,"Estimable","heading_time"
"1582","MI22W213",128.395564144163,3.74511563133022,"Estimable","heading_time"
"1583","NY11014-9-25-1319",130.987729917938,3.74256479160184,"Estimable","heading_time"
"1584","NY12006-2-1-7",132.170902883418,3.74337509311169,"Estimable","heading_time"
"1585","NY12007-2-4-13-1381",131.182356493325,3.74238089466152,"Estimable","heading_time"
"1586","NY12300-1-6-07-1436",129.983946694183,3.74268640075805,"Estimable","heading_time"
"1587","NY12302-2-14-01-1441",133.866535283772,3.74079333340327,"Estimable","heading_time"
"1588","NY12302-2-14-08-1442",132.097036230087,3.74459355256071,"Estimable","heading_time"
"1589","NY12308-1-18-09-1449",131.814301414851,3.74256499670865,"Estimable","heading_time"
"1590","NY12311-1-30-10-1452",130.350702512905,3.73999041282717,"Estimable","heading_time"
"1591","NY12325-1-10-12-1476",133.193854199275,3.74112648300785,"Estimable","heading_time"
"1592","NY12325-1-10-18-1477",133.493342834416,3.74107898793685,"Estimable","heading_time"
"1593","NY12351-1-14-20-1484",129.420733570803,3.73956237058275,"Estimable","heading_time"
"1594","NY12397-1-4-13",128.497296703454,3.73951720655287,"Estimable","heading_time"
"1595","NY12398-2-16-07-03W-1580",130.990707903275,3.74062691505241,"Estimable","heading_time"
"1596","NY12428-1-12-01-01-1765",130.242214104802,3.74812769773533,"Estimable","heading_time"
"1597","NY12457-1-8-02",131.041053706522,3.74003791024609,"Estimable","heading_time"
"1598","NY12508-1-7-15-1536",128.710754466848,3.7398160018627,"Estimable","heading_time"
"1599","NY12512-1-6-05-1542",132.173050099741,3.7407673341013,"Estimable","heading_time"
"1600","NY12512-1-6-17-1544",133.454486453618,3.75220036401943,"Estimable","heading_time"
"1601","NY15116-01-06-01-1804",127.783196420573,3.74255151284166,"Estimable","heading_time"
"1602","NY15141-01-02-01-1830",126.443049448188,3.74458753216203,"Estimable","heading_time"
"1603","NY15148-01-01-10-1860",129.973035549998,3.74828727284901,"Estimable","heading_time"
"1604","NY15150-01-01-12-1870",128.99882925828,3.73958412209293,"Estimable","heading_time"
"1605","NY15158-01-01-10-1873",127.672514997477,3.73953311385482,"Estimable","heading_time"
"1606","NY15158-01-01-11-1874",128.715085648855,3.74496853895821,"Estimable","heading_time"
"1607","NY16058-01-06-1900",128.858790926168,3.7449306120431,"Estimable","heading_time"
"1608","NY16068-01-11-1909",129.046920689595,3.74521068814125,"Estimable","heading_time"
"1609","NY99056-161-O",134.852235934644,3.74181213179262,"Estimable","heading_time"
"1610","OH13-88-61",127.693569145304,3.74054035831892,"Estimable","heading_time"
"1611","OH15-191-52",130.001388028663,3.7397219211602,"Estimable","heading_time"
"1612","OH18*104-99",126.430070987989,3.74223946615544,"Estimable","heading_time"
"1613","OH18*105-13",126.267834624301,3.74208206069127,"Estimable","heading_time"
"1614","OH18-46-89",129.630542733423,3.74202861640143,"Estimable","heading_time"
"1615","OH18*48-106",129.288384420853,3.74692807635889,"Estimable","heading_time"
"1616","OH18-65-13",128.175874946709,3.74208436819953,"Estimable","heading_time"
"1617","OH18-65-54",127.781640419001,3.7394303198888,"Estimable","heading_time"
"1618","OH18-78-33",129.32038485712,3.73937207815849,"Estimable","heading_time"
"1619","OH19*101-1",128.711369024386,3.7420439187944,"Estimable","heading_time"
"1620","OH19*102-76",128.978056640475,3.73951063733938,"Estimable","heading_time"
"1621","OH19*103-77",130.914019948638,3.74179152737887,"Estimable","heading_time"
"1622","OH19-129-17",128.657899440942,3.74197819954524,"Estimable","heading_time"
"1623","OH19-135-38",129.579151672454,3.74261512294481,"Estimable","heading_time"
"1624","OH19*138-14",129.538786458106,3.74270415132975,"Estimable","heading_time"
"1625","OH19-145-14",129.944438346889,3.74106544507768,"Estimable","heading_time"
"1626","OH19-161-70",129.813887276347,3.73989355784978,"Estimable","heading_time"
"1627","OH19-167-5",128.244511126613,3.73946421705878,"Estimable","heading_time"
"1628","OH19-46-83",128.10566505937,3.74177510652917,"Estimable","heading_time"
"1629","OH19-62-43",128.669767272922,3.7424054852011,"Estimable","heading_time"
"1630","OH19-71-5",127.79509433549,3.74195879791329,"Estimable","heading_time"
"1631","OH20-110-17",126.987543716073,3.74669090079405,"Estimable","heading_time"
"1632","OH20-1-110",126.03084813849,3.74727951187824,"Estimable","heading_time"
"1633","OH20-1-12",127.259724561948,3.74142714323455,"Estimable","heading_time"
"1634","OH20*13-104",128.644175111035,3.74317431625009,"Estimable","heading_time"
"1635","OH20-16-18",128.658396673527,3.74862537095162,"Estimable","heading_time"
"1636","OH20-16-3",131.763243980502,3.74754728926373,"Estimable","heading_time"
"1637","OH20-17-110",128.573773587009,3.74122793513359,"Estimable","heading_time"
"1638","OH20-17-3",129.420421082181,3.74093725790636,"Estimable","heading_time"
"1639","OH20-17-42",127.30971209592,3.74090942187062,"Estimable","heading_time"
"1640","OH20-17-66",128.48213603479,3.74087843134665,"Estimable","heading_time"
"1641","OH20-18-51",129.330931589522,3.74727144399888,"Estimable","heading_time"
"1642","OH20-1-98",126.924370371472,3.7472584283244,"Estimable","heading_time"
"1643","OH20-21-15",128.936767672209,3.74652258220525,"Estimable","heading_time"
"1644","OH20-22-43",127.564070255017,3.74668785152465,"Estimable","heading_time"
"1645","OH20-22-66",129.321395214798,3.74694587195151,"Estimable","heading_time"
"1646","OH20-23-86",128.148150480755,3.74689058760181,"Estimable","heading_time"
"1647","OH20*24-51",128.517883114252,3.74328726360855,"Estimable","heading_time"
"1648","OH20*28-21",127.195568118113,3.74880857416126,"Estimable","heading_time"
"1649","OH20-3-5",129.693666959193,3.75231131797529,"Estimable","heading_time"
"1650","OH20-36-108",130.355515675457,3.74412885899837,"Estimable","heading_time"
"1651","OH20-36-80",127.848753817995,3.74725867653517,"Estimable","heading_time"
"1652","OH20*44-72",128.113324164005,3.74091159300916,"Estimable","heading_time"
"1653","OH20*46-96",128.021871916736,3.74696775073005,"Estimable","heading_time"
"1654","OH20*4-84",128.219217790405,3.74204214411526,"Estimable","heading_time"
"1655","OH20*49-18",128.441582256324,3.74707648705568,"Estimable","heading_time"
"1656","OH20-8-108",128.043031454427,3.74098420425077,"Estimable","heading_time"
"1657","OH20-8-28",127.790130990371,3.7468826543695,"Estimable","heading_time"
"1658","OH20*92-110",127.791802600712,3.74759355692617,"Estimable","heading_time"
"1659","OH20*92-43",127.330653654265,3.74729847972945,"Estimable","heading_time"
"1660","OH20-94-25",127.51627887599,3.7469406711286,"Estimable","heading_time"
"1661","OH20-96-116",128.341166895036,3.74124674818871,"Estimable","heading_time"
"1662","OH20-96-99",128.011050402036,3.74301711440357,"Estimable","heading_time"
"1663","OH20-98-32",127.399286586942,3.74314981930561,"Estimable","heading_time"
"1664","OH21-111-85",128.196982486882,3.75577144831277,"Estimable","heading_time"
"1665","OH21*111-93",126.868067712216,3.75606108901705,"Estimable","heading_time"
"1666","OH21-112-104",127.056479115186,3.75471692930246,"Estimable","heading_time"
"1667","OH21-115-96",128.923090338727,3.75559258129841,"Estimable","heading_time"
"1668","OH21-116-41",127.615701256487,3.75596867026819,"Estimable","heading_time"
"1669","OH21-116-81",127.888094220485,3.75663386582067,"Estimable","heading_time"
"1670","OH21-117-101",128.287802326796,3.75650728266076,"Estimable","heading_time"
"1671","OH21*117-102",126.955667636152,3.75601818254803,"Estimable","heading_time"
"1672","OH21-117-111",129.036480344424,3.76316348667433,"Estimable","heading_time"
"1673","OH21-117-72",128.471392183501,3.75553418101035,"Estimable","heading_time"
"1674","OH21*117-94",127.974313634808,3.75692205751291,"Estimable","heading_time"
"1675","OH21*118-15",126.494198099926,3.75602672625201,"Estimable","heading_time"
"1676","OH21*118-41",128.798021387698,3.75600208892864,"Estimable","heading_time"
"1677","OH21*118-45",127.344299878355,3.75667421097885,"Estimable","heading_time"
"1678","OH21-1-20",127.786726884231,3.75459379482653,"Estimable","heading_time"
"1679","OH21-15-27",127.160833553287,3.75550712775664,"Estimable","heading_time"
"1680","OH21-15-73",128.810589742422,3.7561507232998,"Estimable","heading_time"
"1681","OH21-2-32",127.634452922561,3.75590770758391,"Estimable","heading_time"
"1682","OH21-2-74",128.024806755676,3.75673822829302,"Estimable","heading_time"
"1683","OH21*4-97",128.689154201942,3.76455536680257,"Estimable","heading_time"
"1684","OH21-5-47",128.139335144522,3.75549583108306,"Estimable","heading_time"
"1685","OH21-8-3",128.141171872264,3.75601326703427,"Estimable","heading_time"
"1686","OH21*88-10",126.241412204884,3.75873640240593,"Estimable","heading_time"
"1687","OH21-90-2",127.784452052802,3.75531610678731,"Estimable","heading_time"
"1688","OH21-91-33",127.850806377554,3.75622177719144,"Estimable","heading_time"
"1689","OH21-91-64",128.804044211204,3.75447783171905,"Estimable","heading_time"
"1690","OH21-92-54",127.228672277557,3.75495806728817,"Estimable","heading_time"
"1691","OH21*96-47",128.068395329899,3.76372682200208,"Estimable","heading_time"
"1692","P2136",129.623761932203,3.7459816005652,"Estimable","heading_time"
"1693","SC13S26",130.165568348837,3.74007380928781,"Estimable","heading_time"
"1694","X14-1006-98-19-1",129.26200335283,3.76564190314172,"Estimable","heading_time"
"1695","X14-1008-92-13-3",128.7799233831,3.74311628242945,"Estimable","heading_time"
"1696","X14-1027-131-19-5",129.241865616897,3.74281723699148,"Estimable","heading_time"
"1697","X14-1031-103-4-1",129.106889677651,3.74265763480899,"Estimable","heading_time"
"1698","X14-1031-104-7-3",130.406267884782,3.7435593735871,"Estimable","heading_time"
"1699","X14-1107-95-18-5",130.597265961566,3.74270737103599,"Estimable","heading_time"
"1700","X14-1107-95-19-5",129.590639378653,3.74295201646938,"Estimable","heading_time"
"1701","X14-1110-80-12-1",129.588310050333,3.74305466489477,"Estimable","heading_time"
"1702","X14-1147-137-4-1",129.596876442878,3.74289296903974,"Estimable","heading_time"
"1703","X14-1147-158-14-5",128.92871533811,3.74302094977497,"Estimable","heading_time"
"1704","X14-1205-147-13-5",128.039324754734,3.74327794591975,"Estimable","heading_time"
"1705","X14-1205-147-16-1",128.543709395278,3.74330438974145,"Estimable","heading_time"
"1706","X14-1206-52-2-1",129.47355198457,3.74275581658682,"Estimable","heading_time"
"1707","X14-1209-140-12-1",128.809015339768,3.74281747938688,"Estimable","heading_time"
"1708","X14-1209-141-18-3",128.343511232992,3.7430490733465,"Estimable","heading_time"
"1709","X14-1217-49-11-1",128.89296336544,3.74279309539486,"Estimable","heading_time"
"1710","X14-1305-15-7-3",128.619032698731,3.7469082260423,"Estimable","heading_time"
"1711","X15-1004-24-1-1-7",130.86540271453,3.74869051821306,"Estimable","heading_time"
"1712","X15-1004-24-4-5-1",130.774708147784,3.74846566635197,"Estimable","heading_time"
"1713","X15-1004-24-6-3-7",132.151254143145,3.74965204873774,"Estimable","heading_time"
"1714","X15-1071-40-17-5-8",132.021416931905,3.7481426696267,"Estimable","heading_time"
"1715","X15-1073-34-20-5-7",128.308189895428,3.74824599580314,"Estimable","heading_time"
"1716","X15-1073-35-7-1-1",128.262103540756,3.7482855479749,"Estimable","heading_time"
"1717","X15-1073-36-20-3-4",127.983917962886,3.74786120135505,"Estimable","heading_time"
"1718","X15-1073-37-1-1-1",128.785992075802,3.74809844531361,"Estimable","heading_time"
"1719","X15-1079-130-7-5",129.705710885116,3.74298971035803,"Estimable","heading_time"
"1720","X15-1085-56-15-3-10",128.903666361757,3.74818618310021,"Estimable","heading_time"
"1721","X15-1085-56-15-3-11",127.759835612406,3.74775182152848,"Estimable","heading_time"
"1722","X15-1085-56-15-3-2",128.178503339214,3.74507552439475,"Estimable","heading_time"
"1723","X15-1085-56-15-3-8",128.832026464658,3.74791359255864,"Estimable","heading_time"
"1724","X15-1085-57-3-5-13",128.363185795453,3.74792852019304,"Estimable","heading_time"
"1725","X15-1085-57-9-3-6",129.306742386448,3.74504804193805,"Estimable","heading_time"
"1726","X15-1091-49-2-3",128.657906224083,3.74289028996561,"Estimable","heading_time"
"1727","X15-1091-98-18-3",128.720212196007,3.74277209828792,"Estimable","heading_time"
"1728","X15-1118-27-1-3",129.676072095141,3.74342970387075,"Estimable","heading_time"
"1729","X15-1141-51-12-5-11",130.458665057281,3.74684704707199,"Estimable","heading_time"
"1730","X15-1141-5-20-1-4",128.620180887262,3.74884084531748,"Estimable","heading_time"
"1731","X15-1141-53-1-5-10",127.81134768417,3.74792860089208,"Estimable","heading_time"
"1732","X15-1141-53-2-5-2",130.057403975171,3.74190570712226,"Estimable","heading_time"
"1733","X15-1143-59-3-1-4",131.607366894801,3.74926840929685,"Estimable","heading_time"
"1734","X16-1002-4-11-1-7",128.261289821962,3.7449334940396,"Estimable","heading_time"
"1735","X16-1002-4-3-3-1",127.606356902562,3.74125370414348,"Estimable","heading_time"
"1736","X16-1007-30-19-5-1",128.941854432177,3.748137410693,"Estimable","heading_time"
"1737","X16-1008-42-10-3-1",129.655126185888,3.74871907612562,"Estimable","heading_time"
"1738","X16-1016-35-3-1-1",128.762712569457,3.7482769927143,"Estimable","heading_time"
"1739","X16-1016-36-11-3-1",128.791414073549,3.74771740096719,"Estimable","heading_time"
"1740","X16-1021-131-19-1-1",129.390456287074,3.74807398730677,"Estimable","heading_time"
"1741","X16-1021-131-2-5-8",128.887982587658,3.74632433766402,"Estimable","heading_time"
"1742","X16-1021-13-13-3-5",129.609237459518,3.7482727981262,"Estimable","heading_time"
"1743","X16-1021-13-17-5-10",128.555814745746,3.74825422654176,"Estimable","heading_time"
"1744","X16-1021-84-20-3-1",132.620936953215,3.75282587966022,"Estimable","heading_time"
"1745","X16-1021-84-8-5-1",129.490975075543,3.74837957533389,"Estimable","heading_time"
"1746","X16-1022-82-2-3-1",131.617639066819,3.75306998440462,"Estimable","heading_time"
"1747","X16-1023-25-11-1-1",129.664550264189,3.74790505874249,"Estimable","heading_time"
"1748","X16-1023-26-15-1-6",129.117093587301,3.74808954901421,"Estimable","heading_time"
"1749","X16-1023-26-16-1-10",127.153388926199,3.74858044887257,"Estimable","heading_time"
"1750","X16-1023-26-16-1-4",127.503481497356,3.74804261337514,"Estimable","heading_time"
"1751","X16-1023-26-19-1-8",129.329510560897,3.74205898462739,"Estimable","heading_time"
