"","eval_years","germplasm","YLD_mean","YLD_Big6_Fra_23","YLD_Big6_Fra_24","YLD_Big6_Fre_23","YLD_Big6_Fre_24","YLD_Big6_Ith_23","YLD_Big6_Laf_23","YLD_Big6_Laf_24","YLD_Big6_Mas_23","YLD_Big6_Msn_24","YLD_Big6_Neo_24","YLD_Big6_Prn_23","YLD_Big6_Prn_24","YLD_Big6_Urb_23","YLD_Big6_Urb_24","YLD_Big6_Vin_23","YLD_Big6_Woo_23","YLD_Big6_Woo_24","TW_mean","TW_Big6_Fra_23","TW_Big6_Fra_24","TW_Big6_Fre_23","TW_Big6_Fre_24","TW_Big6_Ith_23","TW_Big6_Laf_23","TW_Big6_Laf_24","TW_Big6_Mas_23","TW_Big6_Msn_24","TW_Big6_Neo_24","TW_Big6_Prn_23","TW_Big6_Prn_24","TW_Big6_Urb_23","TW_Big6_Urb_24","TW_Big6_Vin_23","TW_Big6_Woo_23","TW_Big6_Woo_24","HD_mean","HD_Big6_Laf_23","HD_Big6_Laf_24","HD_Big6_Mas_23","HD_Big6_Neo_24","HD_Big6_Prn_23","HD_Big6_Prn_24","HD_Big6_Urb_23","HD_Big6_Urb_24","HD_Big6_Vin_23","HD_Big6_Woo_23","HT_mean","HT_Big6_Laf_24","HT_Big6_Mas_23","HT_Big6_Neo_24","HT_Big6_Prn_23","HT_Big6_Urb_23","HT_Big6_Urb_24","HT_Big6_Woo_23","n.study_2023","n.study_2024"
"72","2023","22PU-3081",3.93976649917734,0.437725107686088,3.85726936014001,8.35022961711587,9.32280704410125,2.40940843800439,-16.1467956248435,3.15739256977379,-2.31540794010095,3.63390130253015,14.8312706278869,6.14080604041777,0.10184038278042,8.01461345959864,14.5258630157625,7.92468505753181,-1.90091087800131,4.63133290563094,-0.0105662042937757,-1.83001499389793,-0.655142505457115,0.100353545306002,-0.848797772589279,-1.19627626706582,-0.51256146037933,1.92739804338356,-0.871138276453961,0.0232111401528107,1.1877496001132,0.304861877893225,0.236063183197764,-0.212693557422954,2.29154137574458,0.383241088367134,-0.895967730139401,0.388547236253324,-0.295646465884084,1.68350382873081,0.308546509215041,0.503266503920183,-0.956650183056454,-1.08263000043241,-0.895191401759315,-0.504302311918906,-0.679213573893153,-0.711585753300294,-0.622208276346335,-1.86611117269828,-1.27327057014059,-0.529524704085127,-2.46741661437706,-1.95212260363954,-1.89914986380851,-2.54568406597783,-2.39560978685934,"6",NA
"73","2024","IL2021-39253",3.9187088122422,1.97642618112277,3.68613759918633,4.83584713875639,1.79775411860052,3.03880115257819,5.13868230017291,2.26036015701139,2.28111446814722,4.7983498262811,7.36130492144085,1.31140903161704,3.29763347950422,6.28450016157663,8.51824680777493,4.7651140773802,0.442712001681726,4.82365638528499,0.912451520051329,0.774613861582729,0.670593663754953,0.813382542946866,0.34819053658873,0.865090168891571,0.571462351719878,1.55508686646463,0.575874343221986,0.673404223518802,0.969815254081734,0.0451096923437456,1.81355626758059,1.10444091750563,2.3936080260549,0.785520335889951,0.488854139098407,1.06307264962748,-0.573346004700494,-1.65926509771335,-1.02407259893051,-0.306511430435096,-0.389609006997993,-0.269597902104051,0.0183672485210686,-0.421506177283485,-0.423584165761859,-0.557438101844475,-0.700242814455183,1.33079744752151,1.04211573936314,0.989926866946786,1.40946465974067,0.844418057273645,1.42193953580779,1.87562083772641,1.73209643579212,NA,"7"
"74","2023","2255",3.91655065265783,4.62822193669816,4.29333745706959,4.57162146993068,0.645924454919481,3.92459645629587,4.04826161087655,1.54548051547763,4.75705519187915,6.37194367703368,2.80933317405009,2.44590472329559,-1.67881917501617,12.4132411983653,3.86302401581706,6.43385964294308,0.243221559834007,5.26515318571337,-1.1446410824638,0.980452541078515,-0.439069955788548,-1.16749988683293,-1.15808982755802,-0.175868835870775,-0.576354227564341,-2.72818455382797,-0.311060882820882,-0.979102064090285,-1.71462206862582,-2.22270491234684,-1.03732786363036,-2.37034823680252,-1.93168697931031,-1.59646741019177,-0.457458645537707,-1.57350459216395,3.76575480709268,3.53913894350296,2.22759231102899,1.00743434793241,4.88572623747226,7.15964669865784,2.55017670827501,3.55065464883613,4.16324135517071,4.72015806797984,3.85377875207066,0.274088095015889,0.431973382961398,0.296299738970896,-0.595378055856135,1.50024302793424,1.30852139219451,-0.012669120936441,-1.01037370015724,"7",NA
"75","2024","IL2021-19401",3.91016338159118,-0.421898117125235,3.27277380646044,5.24459291521338,6.18884398050663,1.2414376348779,-1.47138165450212,2.72405208385204,-3.07959335816791,3.49312189090885,14.8626971855236,2.16559611791808,4.24883055791542,2.58882958714097,19.1588630506479,5.37110992554033,-2.99812706829518,3.88302894863492,0.179568256047016,-0.437939259570427,-0.282857310625303,-0.102688429323099,0.0787301086157885,-0.510908247710756,-0.129079927444085,0.12559320656089,-0.554120353713911,-0.147269062914266,0.977746768465776,-0.423299114989399,0.837091355613729,-0.0950633492636747,3.89501292614261,0.235195135652975,-0.523992420017805,0.110508327320229,-1.08056375746723,0.204221157926992,-0.35814129423995,-0.456018001954407,-1.56178267750043,-2.06041855134718,-1.11280397987561,-1.01324159241645,-1.52663323663253,-1.45990622897319,-1.46091316965958,-0.252082275920557,-0.320391333289127,0.743074876564524,-0.402426632931727,-0.418503670360809,-0.637183752747162,-0.330800148817083,-0.398345269862517,NA,"7"
"76","2023","21PU-0280",3.87993624311075,3.24637019380458,3.48382364594421,7.74295247778554,-1.56270630125372,3.56888075358261,9.66675870030953,1.00028837978799,4.61855816582903,6.00026495487264,-1.23958366144047,7.18219013275151,1.81733723589142,9.4258319247837,-0.333350840944129,3.25853231595314,5.04493988090248,3.03782817432268,-2.19400945995313,-2.98976165612155,-2.31871039299352,-0.726444083959769,-2.43801238316922,-2.03379928063069,-0.451056910014337,-0.854261751045838,-1.97664680890428,-2.05691143096269,-4.08342322939533,-1.92946250782762,-3.71531306094113,-2.7831708957834,-3.58566443257772,-1.55525364224834,-1.21625820011344,-2.58401015251442,-0.362185635664455,-1.16302442260674,-0.192466728549852,0.977246263744163,-0.714112747523957,-0.759895347231941,-0.196466125754122,-0.0650341410012524,0.111428896006782,-0.559922167335454,-1.05960983639217,-1.22073958997522,-0.4853014973763,-1.28508185222582,-1.53370386745438,-2.34012460246349,-0.711280638536437,-1.31391654715335,-0.875768124616779,"9",NA
"77","2023","2249",3.87772668020129,3.86482935928288,3.23047301396416,4.48913020785856,2.89851910543447,2.65177930006175,8.89987999056312,1.60415185478004,1.92199093710448,5.40503048906335,4.15948590066898,6.66556045713547,1.00272027601324,9.45604079921197,6.40238998970494,3.44639990092149,-3.96785509357199,3.79082707522495,-1.27500514552289,-0.704257892125559,-1.36760696286922,-1.34203391747312,-1.31274689653501,-1.13288643024789,-0.907957981794911,-0.75044505934241,-1.05221040282152,-0.816575298446216,-2.99193221771628,0.657766950261368,-1.61766826008485,-1.29786806192334,-2.54348534392082,-1.67577461702601,-0.811510655164799,-2.00789442665847,0.8829275681887,0.270565756065341,0.56024832181653,0.384891782442079,1.01127401843167,1.20549271770508,0.737032233389583,1.20908000047551,0.717408021096687,1.04334664540642,1.68993618505809,3.32921843175362,2.44725912178313,3.86392660702082,2.9176546970655,4.08536953901361,3.94576184165952,3.449459477773,2.59509773795978,"7",NA
"78","2024","IL16LCSDH-09-T-2664-16",3.87488258548833,0.0887381106620953,0.476416450551995,2.36252557514075,-2.39167556810797,1.02745866668088,2.22890732044474,2.71681469499432,-0.506920388499622,-0.168507929953852,18.2935989355366,2.98514092139319,8.85938029791567,-0.586982122392994,20.3058978838767,4.32535130760942,-1.20303707314903,7.05989687059883,2.34131814122891,2.317348905343,1.58308489763051,1.77162283647165,2.85213384977965,1.8798247436767,1.23889659276049,3.80082116405173,1.64688975555927,1.8862494837121,3.37178267488364,1.74249029830819,3.43940549900885,2.07138823655597,3.44036279414502,2.34666244150206,1.47875408429026,2.93469014321235,-1.47295502406897,-2.83777021620563,-1.94376808158945,-1.07823481753328,-1.10513684977493,-1.14470375735874,-0.703905766288649,-1.24049123452214,-1.41280476627843,-1.43529834157787,-1.82743640956057,0.546134431146086,0.384076042807138,0.85791508177847,0.566161802119743,0.683606753432577,0.406325202227789,0.200418956046003,0.724437179610881,NA,"8"
"79","2024","2426",3.86238543992305,1.35195322911195,2.23642793073214,4.5478616769821,7.14871572199003,2.37366779595332,4.16248988676485,1.07704578359739,2.94950710273303,5.25454542823004,4.00200841817329,5.0126646313916,-3.67805140679003,7.11234342184994,9.44653899612941,4.45226373972656,2.5402516242261,5.6703184978902,-0.134697348525,0.726569873899483,0.217735015204127,-0.501796349199211,-0.252969382292541,0.348220479006549,-0.177012528325121,-1.56996052488871,0.371991601285246,-0.0225585792250712,-0.398750695732399,0.732357329046878,-1.40178244923801,0.0767003506770957,1.24750771606107,-0.830083249585867,0.0179341057438877,-0.87395763736241,3.23750827107139,2.30304814432002,2.43754135455425,1.2311230677255,4.09199440980116,5.02914193973694,2.4753779455684,3.05176333115836,3.63670724520885,4.09515945496999,4.02322581767046,-0.30261533154111,-0.583774371792839,0.182829797721041,-0.0500694700750085,0.00846035271221632,-1.04107062140032,-0.510509447788223,-0.124173560164633,NA,"7"
"80","2024","OH21*118-15",3.8429924438026,-4.05139676006395,-1.70231704620195,2.71926021103445,10.4427580552909,-0.904023850774602,-10.5742160203233,2.5462792919233,-6.29300444214729,6.53443105337227,19.2213613280772,6.34240501047353,3.31900278645043,-2.01057339430931,24.6917729561028,3.63640952889513,-2.19379869921205,13.6065215360568,-0.844032569510311,-2.44337608611086,-1.71116144876706,-0.249105503846323,-0.88654002881995,-1.37929904467805,-0.314498890404137,-2.02806626685889,-1.43966788484986,-0.973451730964418,0.281674258522158,-0.705849680409696,-1.32463140562648,-1.33680083483142,1.62063105783788,-0.19759975310041,-1.02008629774556,-0.240724141022217,-2.09333903625174,-1.61663715777587,-1.51454419101299,-0.658721396616957,-2.5463909200921,-3.632616812325,-1.66652978215957,-1.66497580987473,-1.91842496234184,-2.54844143125404,-3.16610789906434,-2.4679687179831,-1.97584018217138,-1.2035308812316,-2.86419001137104,-2.21960977598492,-3.12007568608765,-3.08415967404942,-2.80837481498568,NA,"7"
"81","2023&2024","2261",3.84271525010691,5.74805790782287,4.91009922362089,6.61992942140477,5.75985835306345,2.71061317128868,4.90796252498055,0.560645283309406,3.93779467959032,5.64611063845225,-5.26536167389287,2.77247985200644,-1.17479472019581,7.85302559139523,4.08222714576928,4.08108956377414,9.67283161868861,2.50359067073926,-0.623327472606196,-1.8333778280949,0.169189678920143,-0.255529078602367,-0.858919496977893,-0.743001251482653,-0.441915384699468,-0.609604501864752,-0.566563574211837,-0.225955869386481,-0.867663768775526,-1.35354087386819,-0.621408996791602,-2.01844318520961,-1.09537699971643,0.0927239064600919,-0.00661625174115675,0.639436441737304,0.539066544162668,0.497451407997122,0.455088161381465,0.417896455513709,0.730737041964577,0.325602768881388,-0.17966056921186,0.776394046652375,0.71300376712927,0.770837774687572,0.883314586631061,0.702679802071338,-0.0110663941753369,-0.168683333281298,1.05382967441255,0.0502833872947296,0.465973301251324,2.60447233705654,0.923949641940847,"7","7"
"82","2024","2406",3.84041603756247,8.02323443454695,11.1770442885419,8.48994903483528,-5.26070685108466,6.41079880527246,9.23656724343313,-0.273421126793637,10.4253675027279,8.36283980614093,-14.6427837915077,7.08275732223544,-2.40869254055914,13.7320612023204,-17.0879107814929,7.03907610234826,14.6836927284423,0.297199259155057,-3.44380044512018,-2.7475348460024,-2.77093039152798,-2.64169533779224,-2.90190089164907,-2.78449659528763,-1.76087794493478,-5.23198965292517,-2.14095514624156,-2.26950341368156,-5.28058523754195,-2.13819626978104,-4.73519319975806,-3.80349511351056,-9.22997802208984,-2.95177767194021,-1.71122121154494,-3.44427662083405,0.767557420119293,0.705829138768757,0.429815666430307,0.493892762637551,0.930978804240652,0.805358470725768,0.0454675193627022,0.843035568669509,1.24558433638148,0.95665080846799,1.21896112550821,-3.43405425316335,-2.61145704484707,-3.66627921268111,-3.70536829693056,-3.43169644197038,-3.33064444277724,-3.65430544087839,-3.63862889205868,NA,"7"
"83","2024","2437",3.82129305319084,6.67329579731948,6.90982141387079,7.98363843204122,-1.44408675318904,5.22260379731237,4.21820499299682,0.522090310853112,7.83567475932755,11.3176794996393,-9.83870348962097,7.57999597853106,-0.98936136922784,10.4246912925323,-3.32039704101518,5.47211065269,11.2239852349753,-4.82926160479199,-1.11140790291475,-0.530779882316779,-0.147320088968583,-0.674673391011078,-2.23697209829592,-0.683350804203106,-0.746753670961318,-3.04136042801501,-0.256082299963067,-0.58244333077653,-1.30125955878841,-0.0916347163864083,-2.13922884400411,-0.792724213137024,-3.41763494927674,-1.05666277395887,-0.219563994479318,-0.975489305008403,-1.67254246544961,-1.25105307928675,-1.50947022082399,-0.653046440760217,-1.94619544803855,-2.33773235083109,-1.29195615953156,-1.5158159243239,-1.66936029177923,-2.02976752636435,-2.52102721275643,-4.0490880779112,-3.19280674445998,-3.94866409682458,-4.15615367922451,-3.08290846603867,-4.3324551475875,-5.25853377478991,-4.37209463645322,NA,"7"
"84","2023","21PU-0507",3.80240454200463,0.65184495733992,3.54892257749132,7.14132047682725,3.57839419410471,2.48462249591482,6.3881147534031,0.846325174294487,2.27465095035264,7.26169330038399,-4.64604331357443,6.75804318762393,-0.602054633967078,9.98084080598045,-1.15697544699494,5.02821448729377,10.4216242178572,4.6813390297475,-1.88242033111829,-2.48708587613248,-1.28756272973561,-1.22715115012363,-2.60271856390117,-1.90407844834477,-1.28167630527932,-1.33194146601714,-1.77024050192306,-0.966314207484822,-1.84258361667536,-1.46699329807985,-4.34937301975182,-2.54511417810029,-2.14954012641801,-1.41429676919706,-1.28554633339583,-2.0889290384508,-1.28017088739052,-0.925774492982306,-0.925595714581428,-0.614446418570593,-1.52288072135399,-2.79349155172303,-1.02941803331311,-0.798876620864383,-0.985540268249153,-1.52903013841792,-1.67665491384929,-0.925289240945669,-1.18250306017568,-1.33577004911013,-0.904192563164644,0.302132986432869,-1.66477770506921,-0.996646775601517,-0.695267519931371,"7",NA
"85","2024","IL16LCSDH-09-T-2664-23",3.79605976838554,1.60769757105967,2.91372284521249,3.4762255405912,0.636174014837335,2.07742736345293,1.87338776759121,2.6587509864553,0.423505882683027,-0.348969761539717,12.8819712910952,3.22676668585688,5.25691588858671,0.655179429308448,21.0845103194017,5.00350351445494,0.576684717197182,0.529562006309619,1.78865177289206,1.60002317941812,1.78979462330205,2.04395833208123,-3.10729229116534,1.25294670609887,0.946314890836,2.79046199432154,1.1197517365812,1.93663866393065,2.79826711623605,1.29253846151052,4.0874943615543,1.64413968578748,3.576934675461,2.47972955962498,1.15608376708651,2.99929467649993,0.178486991049831,-1.41215091065518,-0.77128792855812,-0.718629762540968,1.18612082111901,1.89503784044516,0.126804932880285,0.231353611578727,0.604036035268922,0.76912533233003,-0.125540061369559,-1.06691678113269,-0.666511390723049,-0.974970360815707,-1.31022530924384,-1.17958717595492,-0.919822573963017,-1.27817122851893,-1.13912942870936,NA,"7"
"86","2024","X17-1601-103-11-5-1",3.7885703784687,2.27418583661746,2.65275416452338,4.94385733597495,4.56660793281374,3.56244286742463,1.81974790832063,2.33382995046788,2.60985099553382,6.48442530907966,7.21343107507216,3.01881378119045,0.641128422737884,4.68443482348231,5.67849658476236,7.3105797018751,2.29806634858334,2.31304339550807,1.31765394128196,0.625720575744694,0.750396655092476,1.36602378246573,0.340718683887341,0.719322428553945,0.6276684894586,2.49430360242654,0.503554223810077,1.61824815022067,1.68114490972333,0.24648170438769,3.23583133526125,1.08281899138272,2.27115814573312,1.89297718848432,0.746632947896439,2.19711518726432,-0.675076198750176,-0.0682260583508809,-0.302049314005327,-0.187912431414718,-0.999618307704385,-0.973904950962107,-0.960981480491472,-0.518810767065733,-1.01423613956395,-0.935280475897487,-0.789742062045702,-3.00483241601438,-2.04638086203979,-2.73528466129296,-3.43737520070091,-2.86657993228416,-2.79984081967232,-3.93318435517147,-3.21518108093902,NA,"7"
"87","2023","2215",3.77827592760194,4.66326936303007,3.40844041548063,4.39961364132831,4.82793127534886,3.45589120843955,9.36548841035142,0.853255847866292,4.80017959026417,4.41138617809844,-2.24236637438264,7.88652220981341,-2.25802717830171,6.02790866409409,-6.23039120295948,5.52373828795192,10.4588368018902,4.87901363091951,-0.909217234606015,-1.39933878152405,-0.742939170021529,-0.724593034938648,-1.47798931703456,-1.46753999740696,-0.264222642583687,0.809292624050829,-1.24125398705598,-0.622890718903387,-1.75869294969856,-0.263547330530898,-1.00557265759678,-1.20435417168194,-3.27959518738718,-0.169896570297513,-0.245287792596594,-0.398271303094801,0.304403031143283,0.94040545960321,0.471954596750723,0.192247750022096,0.212321182507872,-0.286348039456941,0.276144419773862,0.504483032088595,0.0824768584430235,0.311889655470849,0.338455396229536,-0.891306039911449,-0.657674382106049,-1.75248571278038,-0.988670516698147,-1.26096389828793,-0.466858714236596,0.219258918468076,-1.33174797373912,"7",NA
"88","2024","X17-1096-113-1-1-2",3.75300450871663,1.9327911049144,3.66264801784203,3.62930191758212,5.07536609066816,2.0302213772065,1.20190904168032,1.92309556239938,1.4879505931843,4.29660911535406,5.23869207298027,3.3128031031108,4.12954028118267,4.41469842679037,3.22795458064188,4.21259489922396,1.97188652152583,12.0530139418957,-0.392971896095554,0.042501881756802,-1.00835642986647,-0.37488841300206,-0.939911772979953,-0.573217732904779,-0.511700904639046,-0.743521205097144,-0.305596857766669,-0.0351124649618418,-1.19565800638058,-1.06188006564708,0.315756446794146,0.234883693296104,0.864987855731473,-0.489986314637963,-0.312890867763887,-0.585931075555468,1.08762391544694,1.799076420404,1.64958812403866,0.906315850764692,1.01191829181638,0.346548620995793,0.607057362353407,1.13244856996484,0.328994243349125,1.2828716065193,1.81142006426324,-0.901215191020029,-0.708609096314823,-0.222614219413417,-0.583588135541122,-1.83893713898746,-1.5003232415385,-0.880835409571283,-0.573599095773596,NA,"7"
"89","2023&2024","2236",3.73046350655049,4.62495662904649,2.83120182922532,6.74450728758891,1.88424767888245,2.40432914965513,1.32330475972057,0.732613173720837,2.57572870880834,5.83844616181684,-3.3033833427063,1.36230279484311,1.06692750622484,10.6309189463606,3.66307019556903,3.44164307252219,9.6120262252392,7.98503883484071,-0.97377674170089,-1.99408366542571,-0.360195851977122,-0.534820943397493,-1.77396900902029,-0.982051852231888,-0.651842377510426,-0.730894333744344,-0.807721967747934,-0.461235344271897,-1.52727795743346,-1.51797653692644,-0.692792010379911,-1.9005832127414,-2.27237922596973,-0.261632414497237,-0.225465723933014,0.140717818293168,0.910287803479094,0.425588103865839,0.550263313734794,0.326285761462689,1.36123146842112,1.78836311147985,0.429237837711423,0.823612634266646,1.31617798112565,1.28782622888051,0.794291593842424,0.0906124650862314,-0.219094981589544,-0.199542459166484,0.193521680114817,-0.441100577555694,0.213314665707772,0.88416112913387,0.203027798958884,"7","7"
"90","2023&2024","X16-1079-65-13-5-1",3.72643939270476,1.25173987336941,2.63126216999826,-0.250783299120097,6.71105654251201,1.43369566006672,8.7618572871024,0.712086398736385,2.355069967416,1.80659563536805,1.36242397263978,8.68072529828792,12.2111366254867,-5.07686840411074,-0.881859084113764,2.72004735322163,8.79410279086447,10.1271808882559,1.19336967168967,1.13029409115485,0.0849522126274071,1.04945387043172,1.01946427294606,0.83680341797931,1.14408330265366,0.0143504660333439,0.610407231262014,0.411957680823504,2.30578337788895,0.891644760437822,1.25407371143997,2.53025380597326,3.42440023766577,1.33302182007892,0.762632965967102,1.48370719336079,0.923267473848109,2.83735114146398,1.41786265508003,0.841528484944253,0.623647487153009,-0.230964004417141,0.967164600321575,1.12504058387102,-0.10427094046541,0.920510172188952,0.834804558340806,1.68413352468208,0.835994905770443,1.46536821838498,2.19140221103462,1.92497863679648,1.09960655624115,2.42458111209555,1.84700303245132,"7","8"
"91","2023","2246",3.7157394453915,6.31174228408182,3.74932484302771,5.96663356783756,-3.21260750728809,2.9633877662877,10.2814209493784,1.0722346782434,3.24758409629396,2.84991110643322,-2.74393995738769,12.0713396523325,0.53114750330972,8.78875393671003,0.803570523266981,4.42656128469967,6.44970386215709,-0.389198017728479,-0.934141257397029,-0.272541528630239,0.107649046117814,-1.03957040143491,-2.1569575034016,-0.578859796448891,-0.516104515514687,-0.264556560853278,-0.652280365976464,-0.121291474741597,-2.19177272935979,0.791917896383534,-2.25915623366145,-0.970400868378594,-3.40307372257336,-1.07171818543062,-0.263919405939984,-1.01776502590538,0.698883199216017,2.67236573540768,0.937445962001314,0.476631250548536,0.28434302585951,-0.970755432870928,-0.0924789464259411,0.845213509174246,0.224556280406439,0.551009195972561,2.06050141208675,-2.38959136412044,-1.62414994344812,-4.79871934994169,-2.0858449456124,-1.39839853830745,-2.68091508271245,-1.73591040122966,-2.40320128759132,"7",NA
"92","2024","IL2021-26834",3.67774465091182,0.381266078917518,0.0556858254811157,0.726541194064268,3.71766286480391,0.437558972961723,5.65439108590304,2.60856475067165,-0.833868978031959,2.08679099116161,19.2195965883956,3.34302592370407,3.35193729860682,-0.462188856889158,23.8713513758138,3.91466924624522,-5.91087350098954,0.359548204681167,1.11744970539674,1.11105016004306,-0.180396416849621,1.11129522776103,0.879280593534218,0.280075853870315,0.802135193596993,1.60289020067288,0.0874697108852431,0.637886391812191,1.69602171874689,0.884460567837196,1.77822236883781,0.670727384238944,3.19001672265101,1.90409441165374,0.654007236708809,1.88740766574381,-1.18270272322986,-1.87269226955261,-1.17845487924232,-0.683570165502878,-1.29589523416888,-1.72894446742099,-0.603788448823135,-1.32338111684239,-1.169097954787,-1.39351277540813,-0.577689920550251,-0.808200896454464,-0.623935698357938,-0.851184085482587,-1.3552509091935,-0.394397807909707,-0.603205020677404,-0.825428123378066,-1.00400463018205,NA,"7"
"93","2023&2024","X16-1002-4-3-3-1",3.67682240462857,3.83106735310382,6.03020356126207,5.10987374417063,-4.14704966314652,3.06213989934969,8.41359453388699,0.60934191896566,4.00562913907411,7.41540015278122,5.10265875771865,9.28126015775064,2.56908616540937,1.8183688208814,-6.77115884771751,4.312991984537,9.53152261557331,2.3310505850852,-0.193162390511879,0.019968151611535,-0.141697663136196,0.29299166327811,-0.684578541198934,-0.252380855569991,0.144778352920381,-0.0907148752903399,-0.178001358710416,0.209885103169588,0.613164457439315,1.16454332483376,-0.548377067700987,-0.451272842781767,-4.55880259264801,0.379893496714205,0.304927811212429,0.491912797155372,-0.877140676661076,-0.577983626028575,-0.172976489175857,-0.468077211309087,-1.01407335837795,-1.79588295904071,-1.19720314727744,-0.402558305973088,-0.71420862128171,-0.969737682434362,-1.45870536571197,-1.17147793588996,-1.056018501968,-1.22660908305406,-1.1178406886155,-1.27059752747418,-1.54104077201095,-0.77007809457752,-1.21816088352949,"7","8"
"94","2023","21PU-0288",3.67082362175747,5.08874303209252,3.05245477235488,7.92338735789484,1.22353015147595,3.31425344164229,3.24728759767708,0.746200530855498,4.129165205032,6.70308200761866,-4.70863141787861,6.2853460857647,3.05734578604456,12.479660614725,-3.08366745995332,2.4002153994273,6.53954819104904,4.00608027405466,-1.80929590129628,-2.82191566209638,-1.98189151643556,-0.434158406571192,-2.09610054368746,-1.78276719343389,-0.350809396845373,-0.163177311445722,-1.79607433747607,-1.77389912954284,-3.43407916152026,-1.66827160639196,-3.15715626943547,-1.83112017156096,-2.89298421123624,-1.33428376518762,-1.10369679899994,-2.13564484016988,0.0163971363183554,-0.46042853842821,-0.0451660414889513,0.666973725898443,-0.134814877412478,-0.0700318519937723,0.12508664092486,0.189235717468725,0.655377517780264,-0.0653823640449828,-0.696878565520343,-1.73834995580366,-0.68641620240365,-3.05042672089963,-2.22595529598925,-2.60368867157205,-0.522876482592523,-1.45059052092914,-1.62849579623938,"7",NA
"95","2023","21PU-0293",3.6210083021921,4.77885708759647,3.74738002745803,7.76807168048349,-3.39448623829787,3.88140375989615,13.44568680458,0.552004617405018,5.42275778373653,6.57772621449563,-5.16798454797312,8.19893759568258,0.998204657973975,10.6617733997214,-4.16883147053595,0.78196174052337,5.46472008857109,2.00895793594892,-1.83124123835831,-3.10027327278281,-2.38304575290335,0.329600919464855,-2.40761043335401,-2.09203249185378,-0.131230879685632,0.653038904664942,-2.10495192204016,-1.80604003331582,-3.47976349023393,-1.89591235391284,-3.30778533571457,-2.45050942512055,-3.3420708542493,-0.83678805673586,-1.00134107737751,-1.77438549694093,0.0748555414751305,-1.23360015547701,0.054681131830013,1.12617654777848,-0.110242745412174,0.019433179710517,0.120463379010491,0.270676797131188,0.765573001192022,0.0210390050999105,-0.285644726112127,-1.46463786316694,-0.310516845984763,-2.48421932712873,-2.1974614807649,-2.12311159456589,0.0401425989998838,-1.6081828792551,-1.56911551346906,"9",NA
"96","2023","21PU-0561",3.59835524941724,-0.119722715608281,0.177003087844193,5.01327856783232,2.9769186485132,0.663298633615454,4.51979649681937,1.73656032916001,-1.5104230732637,2.2441561026215,7.74596409984676,2.11700366263116,5.93490484908015,9.65520456158504,7.7076585712658,4.23355813744616,2.38716191617912,5.68971736452476,1.06097079033209,0.194582261699405,0.955272192524911,1.0759602444157,1.18302261629355,0.573963926438299,0.675918244292884,2.11706728944702,0.540198527621171,0.666023724035086,1.8101484505197,-1.2242294851512,1.65306873652158,0.391233078158672,4.20956368166932,1.24925027387588,0.628065040914653,1.33739463236886,2.72070251776888,1.23254702992591,1.98752665640482,0.711001527281226,3.57959284163011,4.83489283777435,1.62647767094997,2.05460463063738,3.1552625264937,3.51339516999732,4.511724286594,2.50211663050093,1.93641555189848,1.4227949673133,2.51971927013934,2.91921666435049,2.71807861903581,3.27109811356369,2.72749322720537,"6",NA
"97","2024","2431",3.59589306253719,7.46373591665019,10.4341340730834,8.01531425286731,-1.21428767330763,6.07778956457473,6.98207821257367,-0.226075991946881,9.76937165695197,7.4311627437449,-13.9159893707052,6.11405528820957,-0.821537189163316,12.6367701372285,-18.3568474667753,6.71657156268818,14.1665529723399,-0.142616625881863,-3.37632070383832,-2.53119268231362,-2.6327857934085,-3.03443664641692,-2.62546428189061,-2.60387914633221,-1.89608862262666,-4.54645906469093,-1.98862798810038,-2.56006344836645,-5.38497292301441,-2.31452641428546,-4.77137148007887,-3.88020182346563,-7.22737311938708,-3.46656283060574,-1.75952109773437,-4.17392460253358,0.312252866194951,0.694955092945378,0.329308983148641,0.419863335328323,0.218985603718646,-0.108318571815505,-0.117789310502513,0.465832060707799,0.266525733388996,0.318676808383404,0.634488926646342,-1.67766621737452,-1.27173685014966,-1.84729302619924,-1.87536733129206,-1.77996395371074,-1.47913312902719,-1.70813441302053,-1.78203481822225,NA,"7"
"98","2023","OH20-18-51",3.59472574023392,3.29369020951329,3.85673996198328,6.31075278555262,6.09231963976535,3.08797704342278,-8.23965781687462,1.57400812938804,2.60620897747791,4.00546923911401,2.21675903737087,6.1284837189661,2.76788818751251,5.55581022749898,4.46361513658344,5.48375734341244,7.70898780083802,4.19752796245163,-1.02216220731492,-2.44116223485861,-0.851314719352244,-0.912391351226314,-1.93779051645125,-1.31696162791566,-0.986822832691472,-0.446877569160133,-0.999967964030569,-0.603345335338534,-1.77461896711715,-0.0429343412225251,-1.51264363956632,-1.67985372997141,-0.265174081342098,-0.589723483083443,-0.371674130964643,-0.643501000061284,1.52355730812836,3.68791336278861,1.38909504451677,0.468720265119888,1.4613769562179,2.6397908052539,0.927946280173912,1.29502075300928,0.994422846815511,1.55841862351985,0.812868143867986,-0.614594189945992,-0.705745544241138,-0.541747619640457,-0.663166357292568,0.172985036172552,-1.28845081413495,-1.03193358005755,-0.244100450427829,"7",NA
