"","eval_years","germplasm","YLD_mean","YLD_Big6_Fra_23","YLD_Big6_Fra_24","YLD_Big6_Fre_23","YLD_Big6_Fre_24","YLD_Big6_Ith_23","YLD_Big6_Laf_23","YLD_Big6_Laf_24","YLD_Big6_Mas_23","YLD_Big6_Msn_24","YLD_Big6_Neo_24","YLD_Big6_Prn_23","YLD_Big6_Prn_24","YLD_Big6_Urb_23","YLD_Big6_Urb_24","YLD_Big6_Vin_23","YLD_Big6_Woo_23","YLD_Big6_Woo_24","HD_mean","HD_Big6_Laf_23","HD_Big6_Laf_24","HD_Big6_Mas_23","HD_Big6_Neo_24","HD_Big6_Prn_23","HD_Big6_Prn_24","HD_Big6_Urb_23","HD_Big6_Urb_24","HD_Big6_Vin_23","HD_Big6_Woo_23","MAT_Big6_Neo_24","MAT_Big6_Urb_24","HT_mean","HT_Big6_Laf_24","HT_Big6_Mas_23","HT_Big6_Neo_24","HT_Big6_Prn_23","HT_Big6_Urb_23","HT_Big6_Urb_24","HT_Big6_Woo_23","TW_mean","TW_Big6_Fra_23","TW_Big6_Fra_24","TW_Big6_Fre_23","TW_Big6_Fre_24","TW_Big6_Ith_23","TW_Big6_Laf_23","TW_Big6_Laf_24","TW_Big6_Mas_23","TW_Big6_Msn_24","TW_Big6_Neo_24","TW_Big6_Prn_23","TW_Big6_Prn_24","TW_Big6_Urb_23","TW_Big6_Urb_24","TW_Big6_Vin_23","TW_Big6_Woo_23","TW_Big6_Woo_24","n.study_2023","n.study_2024"
"168","2023","2213",1.56985125456938,0.218232161391412,1.23816960994831,-4.15217363333546,4.94307887335247,0.269037211088345,11.5760169019318,-0.66941514187995,0.943332247742221,0.877052517603688,-11.712164166339,6.37909292777967,-1.88485284251218,7.46200590619445,-6.8783764553674,8.52165620786853,4.61046747465783,4.94631152755476,2.66178065111583,1.9287308210681,2.35129264653624,0.44767810608264,3.57805892884418,5.71232452667084,1.78264756730489,1.97529387972724,2.93538471090456,3.36908698467137,2.53730833934822,1.64799407708551,2.50518656221244,-0.981122538851849,-1.01533396934821,-1.45598066207702,-0.413164222027929,0.424559531287553,-1.42217259497789,-0.999449469477114,-1.98631638534233,-0.292486891641044,0.108522632856241,0.199579702022884,-0.252508623327516,0.092036208934058,0.574392741841031,0.379975620284327,-1.15505051778465,0.922578100357139,-0.473346249678547,-1.47658660159421,1.39463783807669,-1.86409111205565,-1.0544350757447,-1.56013062752741,-0.309455182895978,0.717348758764147,-1.21574477042561,"9",NA
"169","2024","IL2021-32902",1.56613918231424,0.202092118321129,1.99722207989375,-0.0621483581185529,0.807142312781198,-0.18861441663016,0.604690502608534,1.843738373992,0.246950413477148,-0.0242527488007863,14.2095014331826,-2.38177033564317,-1.05492648228992,-5.99899777122738,10.8174263493644,0.209583446813754,-2.97154766073106,8.3682768423487,-2.20239993721006,-2.46066738460922,-2.09906935970519,-0.975401875789062,-2.48391547483608,-2.18492982194584,-0.969075200095004,-2.01902157597395,-3.23439224477495,-2.60968242156765,-2.98784401280368,-1.77776695696618,-3.40970317349703,0.283344142630381,0.429988431366005,0.660951976746552,-0.267775856090491,0.0906775724465067,0.551872138602362,0.361015999635234,0.156678735706495,1.17027771792532,1.15719476709276,0.816472469696756,1.35636564273345,1.42817833794951,0.87878363004909,0.506546920844145,0.990449490628269,0.6632151730979,0.903353545376041,2.36134747588679,0.683985874022242,1.41460716284054,1.60380064369413,1.32064944642124,1.71360934404917,0.38636362918479,1.70979765116359,NA,"7"
"170","2023","X14-1027-131-19-5",1.5570167920142,-0.542818058469457,0.0239230156473929,-3.28864973126729,4.20130502739056,1.164655019673,12.7970471911966,-0.434125771110224,1.180583645693,2.51866199449776,-0.139990415944253,2.30135963215079,5.36142548114086,-4.24256134689047,-1.59743655584947,-0.0995917865793234,6.9497259838218,0.315772139140071,0.727021305344414,0.205888692305554,1.20328879120271,0.675719118951707,0.961887255468347,0.0518321681213644,0.84144231902247,1.18393551823755,0.425767281136852,0.976375044936772,0.744076864060819,0.206335110158289,-0.0629857853110928,-0.205256722255615,-0.20635064507114,-0.0711204981845005,0.0707555999468099,-0.590398924615972,-1.59103415810086,0.301590599027663,0.649760971208693,-0.0771992784512491,-0.0897941204272778,-0.586815128956233,0.24567271870582,-1.16135436787548,-0.289891496639896,0.643574328557079,-0.0125733122345775,-0.267860898454644,-0.294031022892025,0.116366342591261,0.561962448704791,-0.58903174007942,0.424399678141855,-0.455222975306308,0.334086409370527,0.0707506955726907,0.0373747075506034,"8",NA
"171","2023&2024","NY15158-01-01-10-1873",1.55546838748969,3.78257741343322,3.65466705829753,6.43659877171416,-2.91369900228044,2.53711069818354,-9.38689697205474,-0.481207008055022,1.95514386620199,6.83797931329719,6.67385145477828,9.2373351091682,-0.323201450662635,2.84771264229361,-8.21488517709976,2.87294440691999,5.79541062223004,-4.8684791590404,-0.912960327031245,-0.98169822162636,-0.721838284007814,-0.228585469606061,-1.3707386567047,-1.42557424796185,-0.809956935206157,-1.01183087806922,-0.655199470034853,-1.05821599749179,-0.865965109603647,-0.513268106344937,-1.163106004719,0.316212443979565,0.0285562494956719,-0.307398328386482,0.307952394629525,0.238314961824165,0.00765597790384241,0.927384700917839,1.01102115147239,-1.19798062840678,-1.05775231479235,-1.3261610587663,-0.957974889761854,-1.83830058461233,-1.45693802756707,-1.45514337514536,1.31728810134808,-0.64198759846037,-0.240039719021876,-0.376425775183874,-1.01441574450535,-3.73721626579665,0.363617060075097,-4.08180351744605,-1.73174642681147,-0.842349503836043,-1.28832104263155,"9","8"
"172","2024","2406",1.55309429022898,7.25065942875334,12.2944377099514,7.16962011016596,-6.23337024898686,1.52242587123897,4.16144358027248,-3.54279255186917,5.0659761942267,7.71554612294499,-18.5417780178004,7.21101754870657,-4.43362534820159,13.990384294149,-17.4549244153096,1.74406952756737,8.84173743656395,-0.358224308480605,0.495285827934185,0.452165053622606,0.392688301001058,0.363173793340777,0.54271080683214,0.294559849273704,0.127998972240398,0.360017928326991,1.20696494929947,0.419628712076939,0.792949913327765,0.541432502070981,0.613879409968043,-3.33501102590234,-2.77407006104779,-3.89524062702043,-3.48336048798289,-3.46956420061193,-2.69370538751449,-3.63728157057533,-3.3918548465635,-3.66482604260747,-2.99646359151669,-2.82503225353609,-2.59579525663115,-3.11018816245207,-2.9942805333193,-1.76086451306441,-5.97888916053823,-2.2769518572269,-2.38205137137277,-6.02505340562185,-2.1354059771239,-5.38911439294416,-3.93247550122144,-9.4740819387815,-2.7514544672344,-1.8730759837838,-3.80086435795834,NA,"7"
"173","2023","X15-1091-98-18-3",1.54516057078557,2.01701013490825,0.851889760665029,2.11377823475957,-0.85670622705411,-2.28183976457054,4.10143560892521,-0.45019370820184,0.983046886803213,2.66256146934377,-1.00836092985047,4.77767762393692,6.07346992804309,-1.83633253663087,-0.47201697649048,-2.34874856286566,11.1670058411487,0.774052920484861,-0.0259656459532806,-0.155087115868625,0.268113437222155,0.285737636147175,0.160668577376261,-1.8927846605098,0.205018200368757,0.175153201952041,0.0432585366160829,0.1408765075182,0.509389219644943,-0.588707799008474,-0.686318912013425,0.0315223210834361,-0.270402765055708,-0.114116028471265,0.0388675794092026,-0.338039538863816,0.306206966672925,0.149014984725605,0.449125049167108,-0.261828189079867,-0.713963146725342,-0.368286360291707,-0.349972632069128,-0.340991739129611,-0.172073529167011,0.876979917448212,-1.38257944637887,-0.0260036684131498,-0.0598375974788287,-0.282583626394031,0.407575944980181,-0.00972040966666688,-0.518398938954743,-1.81850139067235,-0.270504073676456,0.305869132871954,0.2719123493598,"8",NA
"174","2023","OH19*138-14",1.51611600347714,-4.91467089038448,0.0132474109674931,1.182659718466,3.85944737941598,-2.83990396210709,10.1617306647777,0.0539252809357935,0.0435402566746032,-1.14189329234405,0.582990739792853,8.02177988373701,2.73089796468116,-4.28043768209628,5.2971376428561,-2.02183928886532,2.75274719344153,6.27261303916245,1.47199277015306,1.76030828227206,1.5341829281937,0.666059103985166,1.71135854552136,1.27102494284482,0.91546532568186,1.64634665846463,1.73367963075005,2.00686417036893,1.47463811344801,1.37295930749906,1.7848481423064,3.35565764263559,2.19448706770375,3.30788773310034,3.83422676990864,4.17488581332255,1.67361718334763,3.86945890032531,4.43504003074092,1.28105955856126,1.22620310009421,0.797821239222813,1.33866311704021,1.24402270618165,0.73418507609763,0.156197285754417,0.450968946476637,1.28934384108164,0.389101474783776,2.56846054028674,1.85478005402089,1.62879285277479,0.564954140208936,5.17693922192275,0.163034186397054,1.14108660319109,1.05345811000625,"8",NA
"175","2023&2024","2260",1.50878061810076,1.9961641186077,1.72053727094538,7.17816645346503,-1.04337004149486,0.455998428950482,2.4575516637716,-1.37973116456144,0.853988579834266,2.04143583838245,-2.89467169008775,-0.0510697654577592,-5.50854073144581,1.16021909824451,6.59108105107715,-1.78485507489497,7.67178161776817,6.18458485460872,-0.870991235613529,-0.950716504720752,-0.243488525941004,0.091004937461764,-0.782094738157029,-1.66538650904785,-0.778822940338494,-1.04595757799655,-0.986685615196857,-1.19409077641926,-1.15367410577927,0.305410629534297,-2.38561631870914,-3.92837492744254,-3.21977451410142,-3.40722160486575,-4.30177156194105,-4.29774052756887,-5.00779589735039,-4.04307473760025,-3.22124564867008,-0.721704524976546,-0.035869107473432,-0.0660735406556062,-0.64674285303683,-0.920733462236576,-0.174076575579114,-0.112602319502188,-4.74197808443778,-0.0907033678824415,0.343843589784874,0.0632940562950264,-0.500057457186425,-1.62678786970734,-2.36874289012436,-0.215640707123661,-0.873033986144569,-0.0579898280925098,-0.245082521498351,"7","7"
"176","2024","IL16LCSDH-10-T-2665-22",1.50631685566813,2.10189532094892,4.91422789290988,2.9093077803066,-3.71414356970745,-0.709893826779434,5.13929671232821,2.10537062652248,0.727353147702208,8.10555091450383,3.62526798649692,-5.73989360053588,5.98558556128832,-0.36980402589085,2.72640063371698,-0.612779887619224,2.9914719684673,-4.57782708830061,0.312589465902044,-1.18625819536709,-0.0977580290251413,-0.161579620228177,1.15467217509029,0.71112253819241,0.583273509096183,0.400122490297657,0.635115039439158,0.470773984996708,0.616410766528448,0.270227831742809,-2.0879074154494,-1.42328726855104,-0.749914679130681,-1.59361443601605,-1.53482934055805,-1.23873717204075,-1.08293804641849,-2.18257767137832,-1.58039953431494,1.06101999071596,1.06380957688902,1.2266015199378,1.0519967217832,0.770587488277357,1.25468052078734,0.848400103720801,2.94771829135829,1.02858208555051,1.38385024892984,0.62585448914403,1.24285661165958,1.52536016706918,0.952048857037516,-0.74574376026242,0.870561524891152,1.06165342635622,0.928521969041879,NA,"7"
"177","2024","IL2021-39253",1.50567895308915,-1.66065626181989,2.5673924826328,-0.444144597223261,0.441499607343113,-0.0413364089898499,2.91531448787691,1.66365853737179,0.0812084822096828,2.50428710566581,11.1407635354536,-3.74746207322967,2.70297135044918,-0.153504767002537,8.25682646151797,0.0903246826334532,-4.4257791595795,3.70517873720594,-0.697371341762517,-1.5070194404779,-1.18576785317767,-0.120233715162679,-0.631953858985402,-0.952272148557009,-0.114992998865248,-0.443103982079676,-0.493357960222753,-0.780894029234799,-0.744117430862031,-1.0463903315771,-2.78954010214909,1.16249372365429,0.959888854652515,1.05309991644779,0.972590209692022,0.659664176932872,1.1561353019361,1.78471947576363,1.55135813015509,0.987814963492701,0.914270587106288,0.654275323903129,0.695076227371479,0.365134855773338,0.993657405376408,0.544050174939617,1.93749620588071,0.653204374291522,0.709294172701303,1.39819023070496,-0.0209504270086485,2.09940826265932,1.18307305860933,2.46148652142305,0.441799725652945,0.516916311597796,1.24647136839337,NA,"7"
"178","2024","X17-1078-4-20-1-4",1.50177378353459,1.34749065880476,1.35163702258006,-1.04752431202983,3.47376202093144,-0.705947722462313,1.3950772234219,-0.244461575740184,-0.364267599672326,3.44612184405307,-0.125103076045431,4.02689815090551,4.37629470829466,0.429296403176822,10.9141169223954,-3.42854596905016,3.06975833547565,-2.38444871495094,0.450699908442892,0.64951870352537,1.17653850597913,0.196393401733022,0.689078965477314,-0.313379734082188,0.162779391980793,0.616303852553641,-0.107725815377002,0.588041711430013,0.849450101208834,0.224995315788013,0.180858839002903,-0.463681542785644,-0.967731436861169,0.121329293047705,-0.429595046317007,-0.610973967029938,-1.1431072758035,0.221122675292276,-0.436815041827878,-0.013928967092043,0.510672100026654,-0.490847796075089,0.0526529409227811,-1.12101634168261,0.0772071157976477,0.223716503339461,-3.53850496294233,0.24275404139371,0.0604926780222059,0.224921607731729,0.504033028616279,0.183630061778712,0.633194100372995,1.67766346338992,-0.00362325817367406,0.294679896127971,0.231582380788905,NA,"7"
"179","2024","IL16LCSDH-07-T-2662-202",1.49745924384608,1.98699044204881,4.5062567125102,1.60678306199325,-2.57910821256965,0.595480726856947,2.26403018660531,0.826218255892214,2.02374278881607,5.03300764135814,4.86397195684453,0.190693702063512,2.9188238550724,1.2329589454482,3.26036432123722,1.98522131661728,-4.52788900773911,-0.730739547671879,-0.00828664124171307,-0.531956084725209,-0.223438341543986,-0.0417147598504488,-0.0834802527968748,0.00859769311691916,0.125011715052559,-0.107593605195819,0.196156878576818,-0.0298619744386701,0.605412319387581,0.16772695773615,-0.36634440417694,0.15160070542663,0.112644232111597,0.409400526707531,-0.0223331412500284,0.465249719092365,0.424725116903796,-0.015203169158749,-0.313278346420101,0.100300592217282,0.0869231962528135,-0.0424802046162119,0.0345008627267552,-0.0764004665477298,0.085602688213636,0.168081738217904,2.97896909504894,-0.417610851714676,0.255909441312796,-0.537713797600155,1.31071793908844,-0.00757322916723531,0.214363802961805,-2.17074388689037,-0.121758757783736,0.0635338856383748,-0.119211387447558,NA,"8"
"180","2023","OH19-135-38",1.45265650588642,1.11983378842695,0.253033164653845,3.75528576590433,4.99084646493398,1.2912884474627,-1.96466082023311,-0.235935466450825,2.44103339468386,3.37407983386115,-6.39648227357257,4.59381272289234,-0.0248885438392652,-1.94385255638405,5.26907233535087,1.5776729669667,2.21993746614959,4.37508390926257,1.58827283454264,1.4427132220099,1.311766477589,0.69007338800877,2.15068111999115,2.42111538178326,1.13460745204368,1.23347494989966,1.92007101304705,1.86531464956375,1.71291069149018,1.58930005138358,2.23120086139683,-1.71233316349792,-1.42758207251152,-1.02582040756091,-1.60253928268234,-0.933160472244843,-2.48475440835702,-2.09921300821418,-2.41326249291461,-1.02143737775801,-1.03889021370162,-1.43278165450689,-0.601682926021358,-1.30939415896254,-1.31862256433797,-0.781689510109841,0.124638782900775,-0.50579693091888,-1.01002333941997,-1.94317398890913,0.607868745140963,-2.11308678983526,-2.40421131243438,-0.68548537173372,-0.923136091765096,-0.311331277826141,-1.71763681944513,"9",NA
"181","2023","X16-1023-25-11-1-1",1.44963854678795,-0.464233617501019,0.741584387125913,-2.15741746370866,3.88023707286436,-3.09058274252141,4.71458259957969,1.01047156651732,1.62935592589797,1.08943096586314,5.43026216500121,1.92411958672755,1.7875298208202,5.78201319394925,5.16186670071706,-1.17254230495884,-8.31492598010686,6.69210341912822,0.838634876630209,1.64795493865919,0.816037699553726,0.940850326338085,0.797366986961191,0.332147874920058,0.411769635432606,0.539060893007978,0.237107183754897,1.0508190495921,1.61323417808225,-0.0666563824752273,-0.123120934914787,2.63213071225069,1.69352489258068,2.02500868969694,3.01853541705757,2.189313377138,3.0938145897991,3.18002570011753,3.22469231936503,1.30265519225374,3.56074899367241,0.727607452690649,1.24459029035087,1.23804544527695,1.23096169110453,0.575914125407515,1.19711466148281,1.89452543014971,0.997677826197869,2.52829625988864,-3.13876930887157,2.25013500769041,2.34794066651934,3.1756359032405,0.0548946275974855,1.02080075599781,1.23901843991758,"7",NA
"182","2023","X14-1209-140-12-1",1.44394463544035,-1.08236639880616,0.030734039390729,-0.0651249909050151,5.60514003641599,-1.91179498196072,2.76266071272207,0.686794206608193,2.03824113093954,3.05318698675012,3.63760049282324,-0.792216659682416,1.64398182606559,-4.49424216989489,3.43079736027044,1.10670095212144,5.00362679509353,3.89333946453428,0.816874358154848,2.23048599072029,0.584977428567578,-0.0680697198520173,1.04570938567262,0.721917855534993,0.496992692621107,1.00479514972303,0.741502381861934,0.972271114738829,0.43816130196012,0.686810503248101,0.606007752531732,0.612225963520564,0.476396684902759,0.755493024510078,0.849777267287328,1.71292170907612,-1.0699237728492,0.527963722932719,1.03295310878415,0.701522365399088,0.89972734272506,0.0925383256787393,-0.110610600334171,0.468169035225509,0.932234470177468,0.674640429146126,3.19419509983311,0.561949936499406,0.396563056967733,1.44550833921295,1.13414162462831,0.143970077864024,0.15481015092411,0.97322463155427,0.473027338531884,0.426361165784986,0.0654297873649942,"8",NA
"183","2023","2243",1.44231574601585,1.16955572928246,-0.208683873670439,-1.69460748144737,1.39885174695293,2.35115051843537,13.5748176947915,0.977164685607692,1.80606228243291,3.59255193547903,4.32197203792342,1.97353424939579,-1.18651212253469,-5.21134156523478,3.71822169910678,2.51286011441169,-6.77001761172599,2.19378764306315,-0.857567049861096,-1.85070659009124,-0.757691656962956,-0.421625415001502,-0.762812916568594,-1.26288053012185,-0.615978347653805,-0.41866303382796,-0.850779971423628,-1.00780873886805,-0.626723298091378,-0.503351693386571,-1.16981547607629,-1.59907075366468,-1.11064488553054,-0.546377402477506,-1.88309777721847,-2.48094904690834,-0.927840357154939,-1.02073951311442,-3.22384629324852,0.445776816912177,0.485211857801741,0.100926132070937,0.527529626401405,-0.41485425310448,0.218477967750523,0.533547981465782,0.332478397522653,0.285755862076781,0.265568987074077,0.749625193630124,1.13509371213138,0.24370008906105,1.33656303874264,0.070300645721477,0.55827971085643,0.319592547165166,0.830408391139329,"7",NA
"184","2023","X15-1004-24-1-1-7",1.43669433825545,3.70113062305277,1.22312151857285,-1.34024365211777,7.86741808726361,-3.65742530028666,10.6109144431299,-0.905004530480887,6.35967757015314,-5.42883962120918,-12.4381909883975,4.64923212052421,0.465707330661142,6.49175906764474,-4.2353112507409,-0.887723076353038,8.937873029973,3.00970837895333,3.43805225492147,2.725636206363,3.37018394051765,1.09253554708125,4.16937814488121,2.96023629205592,2.93505774889817,3.76022698082277,3.8200810965001,4.36857965927819,5.17860693281647,1.97494452802804,2.54372066780474,1.83014797305261,1.52585975627636,0.276949686493291,2.63038813257969,2.20123676008935,2.55242087296056,1.6629916796319,1.96118892333712,-0.300047044795246,-1.26433739127588,0.576589155365117,0.443707006571568,-1.23081673607876,0.251356422057657,0.0633397491168844,-0.223716008797562,0.397895054819383,-0.572594061996782,-2.42051080711176,1.63684773452719,0.391793275945552,0.675304358055088,-1.02470838168966,-1.42371380833978,0.553349200626024,-1.93058452331345,"7",NA
"185","2023","X16-1023-26-15-1-6",1.43008670450675,-3.63520273384973,1.39437597233794,2.29656974874958,-0.760686783434628,-2.44226412333407,8.46733979188473,-0.329851708827148,2.14510199711348,2.18300848279956,1.32393950190024,4.02201755865031,4.10799973627672,0.547811428001751,0.121268718784248,-0.839700975396828,1.05748865968217,4.65225870527634,0.783899227757898,0.218324614061466,1.209302573794,0.275495464402414,0.801898248166164,-0.0860631132309752,0.492746236918834,1.18931837442222,0.718012561693929,1.27993383965066,1.74002347770026,-0.338016150942641,0.922296923272742,4.01276541125051,2.40834793869947,4.35266978235871,4.44714308692807,3.57051852552551,3.69693282863104,4.51562731427463,5.09811840233612,0.532539176927261,1.08835611933789,0.00461161473088955,-0.0263909284562638,0.370645225691808,0.4568273719976,0.0349431700871676,-0.155600414284938,0.67684287940174,0.309862626629574,0.747024755702909,0.624080993469753,0.490477870015081,1.98993231576192,2.0044718696739,-0.231439968458989,0.431727698415869,0.236792808047521,"7",NA
"186","2024","IL2021-17475",1.40857319821094,1.22536671169105,-0.833159941847565,-0.86251141056439,3.28596188795603,-0.0406056914208274,0.597361469683035,1.73875676595244,0.590067738984802,-1.11006729990017,15.397096565164,-2.31425862589318,-3.27277274837422,-2.48153343835502,13.9735869592354,-0.168669629544989,-0.252881860643545,-1.52599308253693,-2.3965701839178,-3.49864409067364,-2.64530232260375,-1.02462901035121,-2.35653605965679,-3.21000360892669,-1.35417587876475,-2.02596865193467,-2.25070121916506,-2.79860234187891,-2.80113865522255,-1.92824984430492,-4.32719218793363,-1.0030251068613,-0.355955157180062,-0.858963120078181,-1.65910422368395,-1.53344145006531,-0.310668774785265,-1.39565821350137,-0.907384808735006,0.905800728461769,1.05797902274965,0.372311467572054,0.874892094755454,1.67806918074247,0.629028928449461,0.223504158178643,0.243854563447065,0.515018221981455,0.508434684950289,1.52491368874144,0.874917879350005,1.49474900832715,1.37479698115086,1.03378981016683,1.07378417637969,0.264072936514785,1.65449558039277,NA,"7"
"187","2024","X16-1021-84-20-3-1",1.40743770955692,-0.0178377839878448,8.41002623543322,-1.1045578861455,3.63743952471568,-2.2396563080171,6.82439331406365,-1.0416671434543,2.82470832863626,3.7893584037108,-11.4837155911578,5.6669169924205,5.8085127953272,6.50539261005064,-10.4121272928376,-4.02740779420868,4.03561236861832,6.75105028930016,4.12924538498064,4.07748034261022,4.03459312014518,1.78721708183056,5.35576701302198,4.56885448951384,3.02965502962216,3.98999013402035,4.20037666907663,5.16678998344178,5.08172998652366,2.88398394217123,4.81344077997961,0.213550665443909,-0.267442061283388,-0.620301883574218,1.17503835724101,0.86649116482883,-0.343328483682409,0.349865704059533,0.334531860518005,-0.334605967875436,0.335417875496315,-0.215809857515171,-0.255868747477801,-0.421502227934484,0.234582373889767,-0.0320098685960296,-1.68602407972106,0.4107500938554,-0.412328862796276,-1.85697876638078,0.866352491543193,-0.587306847384719,0.0766463057968727,0.506623283740897,-1.34561936298682,0.676509635865923,-1.98173489327763,NA,"8"
"188","2023","2254",1.40567775798447,1.28291605840334,0.611822766141292,-4.41925132195328,4.5803120579423,0.785578708979135,5.90435732505217,-0.00331730470527615,3.15273109657698,0.91098288855983,-3.37860948918117,0.568242328960387,-3.32920820581709,6.24576719086728,-1.25975639575473,0.58683545032395,8.32637854403731,3.33074018730354,1.08477881658595,0.908267591380298,0.831909003155535,0.162318336402361,1.44642136672136,2.52506986350841,0.663018420830353,0.6516474623459,1.06225343503509,1.2673484125783,1.32953427390189,0.42388157770985,0.494450276993894,-0.368198743916467,-0.416485144339839,-1.18220680292513,-0.260307090312471,0.112191186282514,0.305179934350569,-0.317299654780891,-0.818463635690024,0.114188812700212,1.29512445197795,0.134368816069441,0.112137661482831,-0.303861160903032,0.144509882308657,0.215077717434543,0.443447392361843,0.688333369958468,-0.0186565182807198,0.0470372334194568,-0.461266834505033,-0.234453801597753,0.541771754954678,0.0832408117911243,-0.745666910744408,0.551875303729499,-0.551809353553947,"7",NA
"189","2024","IL2021-18124",1.39729587357786,-0.257418388192534,-1.78496549858221,0.201125879249271,-4.50314575832706,-0.252145988318934,1.32199234066349,2.22376041669562,1.73230049659328,-0.549948582998362,15.3110896810522,2.01407895141934,-0.908479018271422,-0.258350608586437,8.92494398773376,2.36724079968033,-1.73894153539699,-0.0891073235897375,-1.35520921370619,-1.94944444812905,-1.96340989349138,-0.484075972408843,-1.75642091528275,-1.72971686177294,-0.847050327163671,-1.17208860476517,-0.965973688244616,-1.57636445018671,-1.10754697561677,-1.47822376810093,-1.84385378664562,1.8345600034176,1.57786579445581,2.19208400436142,1.51319438054503,1.7214297561656,1.81326428681602,1.99187876266825,2.03220303891105,1.39109009909007,1.62448184378482,0.516782886210854,0.556838108588131,1.71716223258008,0.844174404239046,0.436452927750187,4.21616526253885,0.564994219958705,1.27941675772707,2.56581669803586,1.51162526036303,1.75536920406244,1.33954102779252,1.63070072903589,0.995499469690997,0.602776424722115,1.49073422745066,NA,"7"
"190","2023","OH19-71-5",1.39525438189304,5.41187762212081,-2.36340049742299,0.859529091697716,2.54194246630495,0.255792407600859,7.49723198706457,-0.00770090878101893,4.3856432887155,2.33711631288006,2.92216067761501,0.419944704443059,-5.20262079145986,0.377621699875185,-6.80052462012061,2.41155267292562,6.11407807217064,2.55908030655218,-0.661875291401635,-0.460515814616471,-0.688553454055929,-0.658426212611337,-0.900323483126759,-1.44064203586402,-0.415979748122267,-0.257991319086618,-0.312228725308569,-0.833846245242249,-0.65024587598213,-0.857472644273425,-1.67368164421758,0.731257987800297,0.997732949841866,-0.336119312947115,0.508901951739,0.760410697706812,1.35551758599343,1.04247085027012,0.789891191997974,0.581787867339279,0.772034489753723,0.112307999703242,0.862740430220046,1.02947132766094,0.178164601497341,0.752220531319532,1.23951028667143,0.310272298284234,0.264273368567998,0.525447319025612,1.4327255545251,1.02920770778006,1.15703047341454,-1.38480079517012,0.690519504357629,0.293308328807734,0.62596031834871,"9",NA
"191","2023","OH20-21-15",1.39157026197806,5.82365512948032,5.79046694624372,-0.604385188757549,-4.1155008085986,1.71297541152961,9.67268728309935,0.0337953272976494,1.00668954675619,2.59708274439064,-6.60871326120743,10.2062539985356,-0.458682414781799,10.4311901310302,-5.27045187396919,-1.62834265358507,0.42977706369193,-5.36180292752863,0.542122033445562,1.28869175715845,0.58104965941788,0.551005422718151,0.599787377670793,0.883443635882367,0.197957630555382,0.910454167235442,0.0640438720468565,0.497564966532998,-0.152778154762697,0.788928729773799,0.997674150800581,-2.46662761393567,-1.40010173500256,-3.80513908138014,-2.47489583564995,-2.10115087926028,-3.45725704735141,-1.16583304741265,-2.86201567149269,-0.910643311318112,-0.995277908693726,-0.262414185852629,-0.981876102077373,-2.24099506035946,-1.11323951078389,-0.697600934116746,0.704483900995723,-1.29908525779385,-0.210615783408368,-2.29182312356892,1.2011986045801,-1.15774801728255,-1.89058695887144,-2.33592265399988,-0.0729562405943967,-0.602840804185488,-1.23363625639501,"7",NA
"192","2023","X14-1209-141-18-3",1.38536581933528,-0.918362383624766,-1.3329346174851,0.451964360297266,3.42619908660585,0.743266153930922,7.49387107156873,0.206111533290511,-0.459225583402942,0.34190107630323,3.06959931087569,0.859235647620416,1.41462524832728,-0.187760610976834,-0.212564387930467,-0.266828430659447,5.93391872511292,2.98820272884643,0.00383087262712677,-0.905238839449086,0.202273058174608,-0.136516900022417,0.130619098622587,0.417347539324972,0.15338211830184,0.316229957847829,-0.19425676805022,0.210412342743633,-0.15594288122248,0.108502022688212,0.0053928999263801,1.13331402328337,0.83250461922748,0.332541490238286,1.34028270654512,1.08860358716402,-0.728722562300738,1.20605850431803,3.8619298177914,0.665245782635507,0.451484398392618,0.674162059309079,0.216485489904187,0.0890932250406271,1.37704431283584,0.835646338129346,1.78589033666324,0.400687772334203,0.383601663482453,1.99370795699685,0.545944152751249,0.330545008974761,-0.329546484361225,1.4759645799583,0.133888933266548,0.375733070575062,0.568845490550488,"8",NA
"193","2024","X17-1096-113-1-1-11",1.36855396462064,0.76881601107972,-0.860111676774292,-0.0214602526646894,7.68007651674208,-2.72860737331122,1.13579401991241,0.70784462213136,1.87314999791093,3.00306478307055,-7.55339212262842,0.12077348540293,-0.656742387073413,5.333097107371,2.6064482229942,-0.720271046920643,1.49461772534316,11.0823197659653,2.77337641162937,3.22696994851331,2.90628497795926,1.26551049353777,3.54527319103883,2.70470886482254,1.91711453236189,2.4378367707555,2.35677403244326,3.38203940533112,3.99125189953027,2.01424440766315,2.48221775617126,0.111820770868434,0.029275875654309,0.0458676120831544,0.80653759639159,0.416431804066468,-0.949581977878425,0.374362755261617,0.0598517305003286,0.301927319781357,1.14633828093477,-0.307873645659235,-0.106437324709847,-0.161837687907185,0.545514277253178,-0.133829123269013,1.12601873266109,0.624217751049484,0.195339036782892,-0.974402980063014,-0.381023424665333,1.55206123610907,0.481900312778337,2.54695439147507,-0.93625069385595,0.736528023155155,-0.820452725786395,NA,"7"
